input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
3state1ap0acc_030248_c.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a; !a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_030248_c.hoa
3state1ap0acc_030292.hoa,LTL,sos2ltl+sos2ltl.dg,0.111,<unflattened DAG: 10245432739 tree nodes>,572,103,10245432739,17911595.7,beff277e4acf,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030292.hoa
3state1ap0acc_030292_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.118,<unflattened DAG: 12739236947 tree nodes>,601,109,12739236947,21196733.7,12c7fa5daaa6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030292_c.hoa
3state1ap0acc_030340.hoa,LTL,sos2ltl+sos2ltl.dg,0.123,<unflattened DAG: 119114431147210 tree nodes>,885,150,119114431147210,134592577567.5,5fe417f1c2e3,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030340.hoa
3state1ap0acc_030340_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.125,<unflattened DAG: 68938756090275 tree nodes>,915,152,68938756090275,75342902830.9,d1448c8e75c2,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030340_c.hoa
3state1ap0acc_030376.hoa,NOT_LTL,sos2ltl,0.086,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_030376.hoa
3state1ap0acc_030376_c.hoa,NOT_LTL,sos2ltl,0.086,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_030376_c.hoa
3state1ap0acc_030724.hoa,LTL,sos2ltl+sos2ltl.dg,0.114,<unflattened DAG: 3217750798676 tree nodes>,729,125,3217750798676,4413924278.0,a8aa84ce8724,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030724.hoa
3state1ap0acc_030724_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.132,<unflattened DAG: 74689261580268283 tree nodes>,1152,188,74689261580268283,64834428455094.0,4c20a087b34b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030724_c.hoa
3state1ap0acc_030726.hoa,LTL,sos2ltl+sos2ltl.dg,0.105,<unflattened DAG: 48188389 tree nodes>,438,79,48188389,110019.2,b77f895e92d5,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030726.hoa
3state1ap0acc_030726_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.109,<unflattened DAG: 6704375005 tree nodes>,538,98,6704375005,12461663.6,8487f1eccfd6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030726_c.hoa
3state1ap0acc_030728.hoa,NOT_LTL,sos2ltl,0.090,p=3 u=[!a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_030728.hoa
3state1ap0acc_030728_c.hoa,NOT_LTL,sos2ltl,0.088,p=3 u=[!a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030728_c.hoa
3state1ap0acc_030729.hoa,NOT_LTL,sos2ltl,0.095,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030729.hoa
3state1ap0acc_030729_c.hoa,NOT_LTL,sos2ltl,0.092,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030729_c.hoa
3state1ap0acc_030732.hoa,NOT_LTL,sos2ltl,0.095,p=3 u=[!a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_030732.hoa
3state1ap0acc_030732_c.hoa,NOT_LTL,sos2ltl,0.095,p=3 u=[!a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030732_c.hoa
3state1ap0acc_030733.hoa,NOT_LTL,sos2ltl,0.097,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.060,genaut/corpus/flat_canon/det/3state1ap0acc_030733.hoa
3state1ap0acc_030733_c.hoa,NOT_LTL,sos2ltl,0.086,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_030733_c.hoa
3state1ap0acc_030734.hoa,LTL,sos2ltl+sos2ltl.dg,0.639,<unflattened DAG: 72674540427986899774364232324110752316418448773649029961847410…,6628,860,726745404279868997743642323241107523164184487736490299618474100672304726,109647767694609075113659397163915301857461038696523065133341542973440.0,09c590b46c47,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030734.hoa
3state1ap0acc_030734_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.923,<unflattened DAG: 12927119071990034291632290983767617157628473896551766355345988…,8525,1051,129271190719900342916322909837676171576284738965517663553459881683355619522,15163776037524965608472884259837823130780783334791737244043578978598912.0,3b136a72f654,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030734_c.hoa
3state1ap0acc_030744.hoa,NOT_LTL,sos2ltl,0.089,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_030744.hoa
3state1ap0acc_030744_c.hoa,NOT_LTL,sos2ltl,0.089,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030744_c.hoa
3state1ap0acc_030788.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[!a; a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030788.hoa
3state1ap0acc_030788_c.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a; a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030788_c.hoa
3state1ap0acc_030792.hoa,NOT_LTL,sos2ltl,0.091,p=3 u=[!a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030792.hoa
3state1ap0acc_030792_c.hoa,NOT_LTL,sos2ltl,0.091,p=3 u=[!a] v=[!a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_030792_c.hoa
3state1ap0acc_030856.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,(!a & X(!a & X(!a & XX(!a & G(!a | X!a))))) | (a & X(!a & G(!a | X!a))),15,1,37,2.5,edc352365e83,TRUE,0.047,genaut/corpus/flat_canon/det/3state1ap0acc_030856.hoa
3state1ap0acc_030856_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.092,(!a & X(a | X(a | XX(a | F(a & Xa))))) | (a & X(a | F(a & Xa))),15,1,29,1.9,9159d2ba34b7,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_030856_c.hoa
3state1ap0acc_030857.hoa,LTL,sos2ltl+sos2ltl.dg,0.785,<unflattened DAG: 29765119581490259295673214461207203565596780611106688061618999…,7631,986,2976511958149025929567321446120720356559678061110668806161899958290889379940740367,390055295262616402083592145292045262327261517181001620217531716840083368706048.0,e0508fb2fc5d,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030857.hoa
3state1ap0acc_030857_c.hoa,LTL,sos2ltl+sos2ltl.dg,1.093,<unflattened DAG: 33995225449941578030360825595009562053977415169592602960293290…,9277,1153,339952254499415780303608255950095620539774151695926029602932904478725463916055999909,36644632370315382518859270523497635179452731931074353059079784480960724913356800.0,6e943d517dff,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030857_c.hoa
3state1ap0acc_030860.hoa,LTL,sos2ltl+sos2ltl.dg,0.543,<unflattened DAG: 14121307541233866468397560495170659697703040256141781904050471…,6034,795,14121307541233866468397560495170659697703040256141781904050471396109,2340289615716583682710522535953169080776216296513554032051093504.0,cf35190ca6ba,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030860.hoa
3state1ap0acc_030860_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.770,<unflattened DAG: 36359404831739358031894448029203361448597011882903517687999445…,7564,955,3635940483173935803189444802920336144859701188290351768799944596201382,480690174930451587984667573598303850412809642419845344427081990144.0,2769bc0dc4e4,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030860_c.hoa
3state1ap0acc_030862.hoa,LTL,sos2ltl+sos2ltl.dg,0.239,<unflattened DAG: 150107230589267449660886755780656529 tree nodes>,2749,396,150107230589267449660886755780656529,54604303597405400656512032964608.0,bb345c799720,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030862.hoa
3state1ap0acc_030862_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.327,<unflattened DAG: 13671425262969927731101438383601064553 tree nodes>,3702,496,13671425262969927731101438383601064553,3692983593454869472130963800588288.0,2ab776ccf6b9,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030862_c.hoa
3state1ap0acc_030872.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_030872.hoa
3state1ap0acc_030872_c.hoa,NOT_LTL,sos2ltl,0.090,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.059,genaut/corpus/flat_canon/det/3state1ap0acc_030872_c.hoa
3state1ap0acc_030884.hoa,NOT_LTL,sos2ltl,0.094,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_030884.hoa
3state1ap0acc_030884_c.hoa,NOT_LTL,sos2ltl,0.090,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_030884_c.hoa
3state1ap0acc_030920.hoa,LTL,sos2ltl+sos2ltl.dg,0.622,<unflattened DAG: 11373508113971053052121762402956371024434607432188888885431899…,6159,841,11373508113971053052121762402956371024434607432188888885431899162647796,1846648500401210044527659797051913227935316021724822409239192403968.0,9bcf17607fef,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030920.hoa
3state1ap0acc_030920_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.884,<unflattened DAG: 33527742308626414661791375047620742593077010215455256565732083…,7750,1005,3352774230862641466179137504762074259307701021545525656573208389577877438,432616029788727965359462806307335085506212548820272731675990379462656.0,d489099f457f,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030920_c.hoa
3state1ap0acc_030984.hoa,NOT_LTL,sos2ltl,0.091,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_030984.hoa
3state1ap0acc_030984_c.hoa,NOT_LTL,sos2ltl,0.094,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_030984_c.hoa
3state1ap0acc_030986.hoa,LTL,sos2ltl+sos2ltl.dg,0.313,<unflattened DAG: 1625970200098796385485416199580126086735541331 tree nodes>,3702,521,1625970200098796385485416199580126086735541331,439213992463208084689832662125785114476544.0,2d608763f069,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030986.hoa
3state1ap0acc_030986_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.419,<unflattened DAG: 75615188114903556580015489950885721889869472151 tree nodes>,4641,619,75615188114903556580015489950885721889869472151,16292865355506044451935926968138050320728064.0,54862f03fca6,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_030986_c.hoa
3state1ap0acc_031010.hoa,LTL,sos2ltl+sos2ltl.dg,0.126,<unflattened DAG: 4873436207445602 tree nodes>,978,163,4873436207445602,4983063606795.1,20d75f0ab810,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031010.hoa
3state1ap0acc_031010_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.137,<unflattened DAG: 130712191129091428 tree nodes>,1143,186,130712191129091428,114358872378907.6,738b8a6d5c42,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031010_c.hoa
3state1ap0acc_031048.hoa,NOT_LTL,sos2ltl,0.088,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_031048.hoa
3state1ap0acc_031048_c.hoa,NOT_LTL,sos2ltl,0.088,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_031048_c.hoa
3state1ap0acc_031236.hoa,LTL,sos2ltl+sos2ltl.dg,0.102,<unflattened DAG: 14650224 tree nodes>,344,69,14650224,42587.9,25c4daa4ca69,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031236.hoa
3state1ap0acc_031236_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.104,<unflattened DAG: 33442498 tree nodes>,429,79,33442498,77954.5,089e9a6199ad,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031236_c.hoa
3state1ap0acc_031238.hoa,LTL,sos2ltl+sos2ltl.dg,0.102,((a | !a) & (a | (a & Xa)) & ((a & !a) U a) & (!a | X((a & !a) U a)) & (!a R a) …,216,44,184846,855.8,0984d88a0452,TRUE,0.281,genaut/corpus/flat_canon/det/3state1ap0acc_031238.hoa
3state1ap0acc_031238_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.106,<unflattened DAG: 770650 tree nodes>,248,51,770650,3107.5,9694d172846b,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031238_c.hoa
3state1ap0acc_031241.hoa,LTL,sos2ltl+sos2ltl.dg,0.158,<unflattened DAG: 5312446834040985292850135 tree nodes>,1703,272,5312446834040985292850135,3119463789806802698240.0,ed924f8880f8,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031241.hoa
3state1ap0acc_031241_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.180,<unflattened DAG: 286691869412433303460630482 tree nodes>,2038,316,286691869412433303460630482,140673144952126250680320.0,8a04ae618648,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031241_c.hoa
3state1ap0acc_031244.hoa,LTL,sos2ltl+sos2ltl.dg,0.131,<unflattened DAG: 18572543178240696177 tree nodes>,1186,198,18572543178240696177,15659817182327738.0,a2ea93a5329a,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031244.hoa
3state1ap0acc_031244_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.150,<unflattened DAG: 1964964876434227776408 tree nodes>,1555,247,1964964876434227776408,1263643007353201152.0,3a4272b2b43e,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031244_c.hoa
3state1ap0acc_031246.hoa,LTL,sos2ltl+sos2ltl.dg,0.110,<unflattened DAG: 4211879046 tree nodes>,551,98,4211879046,7644063.6,5d5d5e855b99,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031246.hoa
3state1ap0acc_031246_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.119,<unflattened DAG: 4771434099 tree nodes>,567,104,4771434099,8415227.7,24a668069bbe,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031246_c.hoa
3state1ap0acc_031248.hoa,NOT_LTL,sos2ltl,0.087,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_031248.hoa
3state1ap0acc_031248_c.hoa,NOT_LTL,sos2ltl,0.087,p=2 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_031248_c.hoa
3state1ap0acc_031249.hoa,LTL,sos2ltl+sos2ltl.engine,0.095,(a & X(!a & (((a | Xa) & (!a | X!a)) W (!a & X!a)))) | (!a & X((!a & X(!a | (((a…,25,2,103,4.1,e561482e1dc5,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_031249.hoa
3state1ap0acc_031249_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,(!a & X((!a & X(a & (((a | Xa) & (!a | X!a)) U (a & Xa)))) | (a & (((a | Xa) & (…,23,2,89,3.9,34e123cb51c9,TRUE,0.047,genaut/corpus/flat_canon/det/3state1ap0acc_031249_c.hoa
3state1ap0acc_031256.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_031256.hoa
3state1ap0acc_031256_c.hoa,NOT_LTL,sos2ltl,0.090,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_031256_c.hoa
3state1ap0acc_031312.hoa,NOT_LTL,sos2ltl,0.090,p=2 u=[!a; !a; a] v=[!a; !a; a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_031312.hoa
3state1ap0acc_031312_c.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[!a; !a; a] v=[!a; !a; a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_031312_c.hoa
3state1ap0acc_031384.hoa,NOT_LTL,sos2ltl,0.093,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_031384.hoa
3state1ap0acc_031384_c.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[a] v=[a] x=[cycle{!a; !a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_031384_c.hoa
3state1ap0acc_031748.hoa,LTL,sos2ltl+sos2ltl.dg,0.236,<unflattened DAG: 116922024238322541325820625261352224 tree nodes>,2736,396,116922024238322541325820625261352224,42734657981843032882268772237312.0,dcfab7705ac7,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031748.hoa
3state1ap0acc_031748_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.317,<unflattened DAG: 13657591906153228237764918509681297603 tree nodes>,3698,496,13657591906153228237764918509681297603,3693237400257768752498584336728064.0,7f65d33e83b3,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_031748_c.hoa
3state1ap0acc_031752.hoa,NOT_LTL,sos2ltl,0.089,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_031752.hoa
3state1ap0acc_031752_c.hoa,NOT_LTL,sos2ltl,0.089,p=3 u=[!a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_031752_c.hoa
3state1ap0acc_031784.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_031784.hoa
3state1ap0acc_031784_c.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_031784_c.hoa
3state1ap0acc_031880.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_031880.hoa
3state1ap0acc_031880_c.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.057,genaut/corpus/flat_canon/det/3state1ap0acc_031880_c.hoa
3state1ap0acc_031912.hoa,NOT_LTL,sos2ltl,0.087,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_031912.hoa
3state1ap0acc_031912_c.hoa,NOT_LTL,sos2ltl,0.087,p=2 u=[a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_031912_c.hoa
3state1ap0acc_061510.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a; !a; a] v=[a] x=[cycle{!a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_061510.hoa
3state1ap0acc_061510_c.hoa,NOT_LTL,sos2ltl,0.090,p=2 u=[!a; !a; a] v=[a] x=[cycle{!a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_061510_c.hoa
3state1ap0acc_061512.hoa,LTL,sos2ltl+sos2ltl.engine,0.094,X((!a & X(a & G((a | Xa) & (!a | X!a)))) | (a & X(!a & G((a | Xa) & (!a | X!a)))…,16,1,38,2.4,4516aad07246,TRUE,0.043,genaut/corpus/flat_canon/det/3state1ap0acc_061512.hoa
3state1ap0acc_061512_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.095,X((!a & X(!a | F((!a & X!a) | (a & Xa)))) | (a & X(a | F((!a & X!a) | (a & Xa)))…,16,1,38,2.4,92f3d9cc372b,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_061512_c.hoa
3state1ap0acc_061516.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[!a; !a; a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_061516.hoa
3state1ap0acc_061516_c.hoa,NOT_LTL,sos2ltl,0.086,p=2 u=[!a; !a; a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.055,genaut/corpus/flat_canon/det/3state1ap0acc_061516_c.hoa
3state1ap0acc_061528.hoa,LTL,sos2ltl+sos2ltl.dg,0.293,<unflattened DAG: 7075567302332111612132518316627964769720642008 tree nodes>,3672,520,7075567302332111612132518316627964769720642008,1926897413489136995999092865578081391214592.0,000177ce5875,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_061528.hoa
3state1ap0acc_061528_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.398,<unflattened DAG: 1108265395159258587502695080982477883790264267088 tree nodes>,4773,637,1108265395159258587502695080982477883790264267088,232194719287504423397936211328477986579021824.0,12ff85d2ed80,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_061528_c.hoa
3state1ap0acc_061698.hoa,LTL,sos2ltl+sos2ltl.engine,0.088,X(Ga | G!a),6,2,7,1.2,8e6415348a86,TRUE,0.047,genaut/corpus/flat_canon/det/3state1ap0acc_061698.hoa
3state1ap0acc_061698_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.086,X((!a & XFa) | (a & XF!a)),10,2,14,1.4,edc945b84262,TRUE,0.047,genaut/corpus/flat_canon/det/3state1ap0acc_061698_c.hoa
3state1ap0acc_061766.hoa,LTL,sos2ltl+sos2ltl.dg,0.110,<unflattened DAG: 33010892735 tree nodes>,609,106,33010892735,54205078.4,dafb6200a455,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_061766.hoa
3state1ap0acc_061766_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.117,<unflattened DAG: 9832114491225 tree nodes>,788,137,9832114491225,12477302653.8,8828abd2b496,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_061766_c.hoa
3state1ap0acc_061856.hoa,LTL,sos2ltl+sos2ltl.dg,0.372,<unflattened DAG: 10635228115607666061729518902832595022795700515387823184 tree …,4684,648,10635228115607666061729518902832595022795700515387823184,2270544004186094421946358072656966771134885206687744.0,ed9ac8c4ccac,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_061856.hoa
3state1ap0acc_061856_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.490,<unflattened DAG: 719507199199277301114473214570803132756026629216601082540 tree…,5814,762,719507199199277301114473214570803132756026629216601082540,123754248228289870235288747951578968386701393498472448.0,dc9c84909d02,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_061856_c.hoa
3state1ap0acc_061858.hoa,LTL,sos2ltl+sos2ltl.dg,0.104,<unflattened DAG: 67012356 tree nodes>,430,79,67012356,155842.7,7c5ccacf6dec,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_061858.hoa
3state1ap0acc_061858_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.108,<unflattened DAG: 472153481 tree nodes>,467,87,472153481,1011035.3,55d0ebf805f5,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_061858_c.hoa
3state1ap0acc_069704.hoa,LTL,sos2ltl+sos2ltl.engine,0.089,!a & X(!a W (a & X(!a & G((!a | X!a) & (a | Xa))))),14,2,25,1.8,18464c97a2fb,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_069704.hoa
3state1ap0acc_069704_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,a | X(!a U (a & X(a | F((a & Xa) | (!a & X!a))))),14,2,23,1.6,815bb1e67245,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_069704_c.hoa
3state1ap0acc_069706.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,!a & X(!a W (a & XG(a | Xa))),10,2,15,1.5,9ba0b52909b8,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_069706.hoa
3state1ap0acc_069706_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.089,a | XF(a & XF(!a & X!a)),10,2,14,1.4,f477c82e27ee,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_069706_c.hoa
3state1ap0acc_069764.hoa,LTL,sos2ltl+sos2ltl.engine,0.088,!a & X(!a & X(!a W (a & X(!a & G((!a | X!a) & (a | Xa)))))),16,2,29,1.8,1b94ed8a79f7,TRUE,0.045,genaut/corpus/flat_canon/det/3state1ap0acc_069764.hoa
3state1ap0acc_069764_c.hoa,LTL,sos2ltl+sos2ltl.engine,0.091,a | X(a | X(!a U (a & X(a | F((a & Xa) | (!a & X!a)))))),16,2,26,1.6,dd7a0a2333bf,TRUE,0.046,genaut/corpus/flat_canon/det/3state1ap0acc_069764_c.hoa
3state1ap0acc_069772.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a; a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.058,genaut/corpus/flat_canon/det/3state1ap0acc_069772.hoa
3state1ap0acc_069772_c.hoa,NOT_LTL,sos2ltl,0.088,p=2 u=[!a; a] v=[a] x=[cycle{!a; a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_069772_c.hoa
3state1ap0acc_069780.hoa,LTL,sos2ltl+sos2ltl.dg,0.112,<unflattened DAG: 5351210756102 tree nodes>,720,130,5351210756102,7432237161.3,e94b4c7268e7,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_069780.hoa
3state1ap0acc_069780_c.hoa,LTL,sos2ltl+sos2ltl.dg,0.125,<unflattened DAG: 4892026124387388 tree nodes>,979,169,4892026124387388,4996962333388.5,e4e7bd9c0aaa,SIZE,,genaut/corpus/flat_canon/det/3state1ap0acc_069780_c.hoa
3state1ap0acc_069784.hoa,NOT_LTL,sos2ltl,0.089,p=2 u=[a; !a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_069784.hoa
3state1ap0acc_069784_c.hoa,NOT_LTL,sos2ltl,0.092,p=2 u=[a; !a] v=[!a] x=[cycle{a}],,,,,,TRUE,0.056,genaut/corpus/flat_canon/det/3state1ap0acc_069784_c.hoa
