# date: 2026-07-11
# git-rev: c8f4d3004
# seed: 20260711
# corpus: genaut/corpus/flat_canon/sos
case,n_aps,n_classes,inert_set,sym_generator_hits,anti_generator_hits,anti_possible,sym_full_count,anti_full_count,status,wall_ms
1state3ap1acc_05641_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_05672,3,4,,,,0,2,0,ok,9.0
1state3ap1acc_05672_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_05673,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_05673_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_05736,3,4,,t02,,0,6,0,ok,9.1
1state3ap1acc_05736_c,3,4,,t02,,0,6,0,ok,9.5
1state3ap1acc_05737,3,4,,t02,,0,6,0,ok,9.1
1state3ap1acc_05737_c,3,4,,t02,,0,6,0,ok,9.5
1state3ap1acc_05760,3,4,,t02,,0,6,0,ok,9.1
1state3ap1acc_05760_c,3,4,,t02,,0,6,0,ok,9.6
1state3ap1acc_05761,3,4,,t02,,0,6,0,ok,9.1
1state3ap1acc_05761_c,3,4,,t02,,0,6,0,ok,9.6
1state3ap1acc_05768,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_05768_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_05769,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_05769_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_05800,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_05800_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_05801,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_05801_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_05864,3,4,,t02,,0,6,0,ok,9.1
1state3ap1acc_05864_c,3,4,,t02,,0,6,0,ok,9.5
1state3ap1acc_05865,3,3,,t02,,0,6,0,ok,7.8
1state3ap1acc_05865_c,3,3,,t02,,0,6,0,ok,7.9
1state3ap1acc_05896,3,4,,,,0,2,0,ok,9.0
1state3ap1acc_05896_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_05928,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_05928_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_05992,3,4,,t02,,0,6,0,ok,9.1
1state3ap1acc_05992_c,3,4,,t02,,0,6,0,ok,9.5
1state3ap1acc_06016,3,4,,t02,,0,6,0,ok,9.1
1state3ap1acc_06016_c,3,4,,t02,,0,6,0,ok,9.5
1state3ap1acc_06024,3,4,,,,0,2,0,ok,9.0
1state3ap1acc_06024_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06056,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06056_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06120,3,3,,t02,,0,6,0,ok,7.7
1state3ap1acc_06120_c,3,3,,t02,,0,6,0,ok,7.9
1state3ap1acc_06145,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06145_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_06147,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06147_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06150,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06150_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06151,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06151_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06180,3,4,,,,0,4,0,ok,9.1
1state3ap1acc_06180_c,3,4,,,,0,4,0,ok,9.5
1state3ap1acc_06181,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06181_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_06183,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06183_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06241,3,4,,t02,,0,6,0,ok,9.1
1state3ap1acc_06241_c,3,4,,t02,,0,6,0,ok,9.5
1state3ap1acc_06243,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06243_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06246,3,4,,,,0,4,0,ok,9.1
1state3ap1acc_06246_c,3,4,,,,0,4,0,ok,9.5
1state3ap1acc_06247,3,4,,,,0,2,0,ok,9.0
1state3ap1acc_06247_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06375,3,3,,t01,,0,12,0,ok,7.8
1state3ap1acc_06375_c,3,3,,t01,,0,12,0,ok,7.9
1state3ap1acc_06402,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06402_c,3,4,,,,0,1,0,ok,9.5
1state3ap1acc_06406,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06406_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_06432,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06432_c,3,4,,,,0,1,0,ok,9.5
1state3ap1acc_06434,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06434_c,3,4,,,,0,1,0,ok,9.5
1state3ap1acc_06436,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06436_c,3,4,,,,0,1,0,ok,9.5
1state3ap1acc_06438,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06438_c,3,4,,,,0,1,0,ok,9.5
1state3ap1acc_06496,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06496_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06498,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06498_c,3,4,,,,0,1,0,ok,9.5
1state3ap1acc_06502,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06502_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_06528,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06528_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_06530,3,4,,,,0,1,0,ok,9.2
1state3ap1acc_06530_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_06534,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_06534_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_06560,3,4,,,,0,1,0,ok,9.2
1state3ap1acc_06560_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_06562,3,4,,,,0,1,0,ok,9.2
1state3ap1acc_06562_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_06564,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06564_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_06566,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06566_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_06624,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_06624_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_06626,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06626_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_06630,3,3,,t01,,0,2,0,ok,7.8
1state3ap1acc_06630_c,3,3,,t01,,0,2,0,ok,7.9
1state3ap1acc_06916,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06916_c,3,4,,,,0,1,0,ok,9.5
1state3ap1acc_06948,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_06948_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_06976,3,4,,,,0,1,0,ok,9.2
1state3ap1acc_06976_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_06980,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_06980_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_07008,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_07008_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_07012,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_07012_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_07104,3,4,,,,0,2,0,ok,9.0
1state3ap1acc_07104_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_07108,3,4,,,,0,1,0,ok,9.2
1state3ap1acc_07108_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_07140,3,3,,,,0,2,0,ok,7.8
1state3ap1acc_07140_c,3,3,,,,0,2,0,ok,7.9
1state3ap1acc_07681,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_07681_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_07712,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_07712_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_07713,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_07713_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_07776,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_07776_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_07777,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_07777_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_07808,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_07808_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_07809,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_07809_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_07840,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_07840_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_07841,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_07841_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_07904,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_07904_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_07905,3,3,,,,0,2,0,ok,7.8
1state3ap1acc_07905_c,3,3,,,,0,2,0,ok,7.9
1state3ap1acc_07968,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_07968_c,3,4,,,,0,1,0,ok,9.6
1state3ap1acc_08032,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_08032_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_08064,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_08064_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_08096,3,4,,,,0,1,0,ok,9.1
1state3ap1acc_08096_c,3,4,,,,0,1,0,ok,9.7
1state3ap1acc_08160,3,3,,,,0,2,0,ok,7.8
1state3ap1acc_08160_c,3,3,,,,0,2,0,ok,7.9
1state3ap1acc_15361,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_15361_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_15363,2,4,,,,0,2,0,ok,1.7
1state3ap1acc_15363_c,2,4,,,,0,2,0,ok,1.8
1state3ap1acc_15425,3,4,,t02,,0,4,0,ok,9.1
1state3ap1acc_15425_c,3,4,,t02,,0,4,0,ok,9.5
1state3ap1acc_15426,3,4,,,,0,4,0,ok,9.1
1state3ap1acc_15426_c,3,4,,,,0,4,0,ok,9.6
1state3ap1acc_15427,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_15427_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_15555,2,3,,t01,,0,4,0,ok,1.4
1state3ap1acc_15555_c,2,3,,t01,,0,4,0,ok,1.4
1state3ap1acc_15618,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_15618_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_15680,3,4,,t02,,0,2,0,ok,9.1
1state3ap1acc_15680_c,3,4,,t02,,0,2,0,ok,9.5
1state3ap1acc_15682,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_15682_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_15744,3,4,,,,0,2,0,ok,9.1
1state3ap1acc_15744_c,3,4,,,,0,2,0,ok,9.5
1state3ap1acc_15746,3,4,,t02,,0,2,0,ok,9.1
1state3ap1acc_15746_c,3,4,,t02,,0,2,0,ok,9.6
1state3ap1acc_15808,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_15808_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_15810,3,3,,t01,,0,2,0,ok,7.8
1state3ap1acc_15810_c,3,3,,t01,,0,2,0,ok,7.9
1state3ap1acc_16192,3,4,,t02,,0,2,0,ok,9.1
1state3ap1acc_16192_c,3,4,,t02,,0,2,0,ok,9.6
1state3ap1acc_16320,2,3,,,,0,2,0,ok,1.4
1state3ap1acc_16320_c,2,3,,,,0,2,0,ok,1.4
1state3ap1acc_26882,3,4,,t02,,0,6,0,ok,9.2
1state3ap1acc_26882_c,3,4,,t02,,0,6,0,ok,9.5
1state3ap1acc_26886,3,4,,t02,,0,4,0,ok,9.1
1state3ap1acc_26886_c,3,4,,t02,,0,4,0,ok,9.6
1state3ap1acc_26902,3,4,,t02,,0,6,0,ok,9.2
1state3ap1acc_26902_c,3,4,,t02,,0,6,0,ok,9.5
1state3ap1acc_27030,3,3,,t01;t02;t12,,0,24,0,ok,7.9
1state3ap1acc_27030_c,3,3,,t01;t02;t12,,0,24,0,ok,7.9
1state3ap1acc_27396,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_27396_c,3,4,,,,0,2,0,ok,9.7
1state3ap1acc_27412,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_27412_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_27540,3,3,,t02,,0,6,0,ok,7.9
1state3ap1acc_27540_c,3,3,,t02,,0,6,0,ok,7.9
1state3ap1acc_28432,3,4,,,,0,2,0,ok,9.2
1state3ap1acc_28432_c,3,4,,,,0,2,0,ok,9.6
1state3ap1acc_28560,3,3,,t01,,0,4,0,ok,7.8
1state3ap1acc_28560_c,3,3,,t01,,0,4,0,ok,7.9
1state3ap1acc_32257,3,4,,t01,,0,6,0,ok,9.2
1state3ap1acc_32257_c,3,4,,t01,,0,6,0,ok,9.6
1state3ap1acc_32385,3,3,,t01,,0,12,0,ok,7.9
1state3ap1acc_32385_c,3,3,,t01,,0,12,0,ok,7.9
1state3ap1acc_32640,3,3,,t01,,0,6,0,ok,7.8
1state3ap1acc_32640_c,3,3,,t01,,0,6,0,ok,7.9
1state3ap2acc_parity_0010517333,2,3,,,,0,2,0,ok,1.4
1state3ap2acc_parity_0068210110,3,4,,,,0,2,0,ok,9.7
1state3ap2acc_parity_0179243810,2,3,,,,0,2,0,ok,1.4
1state3ap2acc_parity_0179243810_c,2,3,,,,0,2,0,ok,1.4
1state3ap2acc_parity_0433543095,3,4,,,,0,2,0,ok,9.6
1state3ap2acc_parity_0433543095_c,3,4,,,,0,2,0,ok,9.8
1state3ap2acc_parity_0632262614,2,3,,,,0,2,0,ok,1.5
1state3ap2acc_parity_3209713233,2,3,,,,0,2,0,ok,1.4
1state3ap2acc_parity_4009950875,3,4,,,,0,2,0,ok,9.6
1state3ap2acc_parity_4009950875_c,3,4,,,,0,2,0,ok,9.7
1state3ap2acc_parity_4172262497,2,3,,,,0,2,0,ok,1.4
2state1ap0acc_018,1,4,,,,0,1,0,ok,0.5
2state1ap0acc_019,1,3,,,f0,1,1,1,ok,0.4
2state1ap0acc_022,1,8,,,,0,1,0,ok,1.0
2state1ap0acc_022_c,1,8,,,,0,1,0,ok,1.0
2state1ap0acc_024,1,6,,,,0,1,0,ok,0.7
2state1ap0acc_025,1,6,,,,0,1,0,ok,0.7
2state1ap0acc_026,1,6,,,,0,1,0,ok,0.7
2state1ap0acc_026_c,1,6,,,,0,1,0,ok,0.7
2state1ap0acc_028,1,8,,,,0,1,0,ok,1.0
2state1ap0acc_030,1,5,,,,0,1,0,ok,0.6
2state1ap0acc_036,1,6,,,,0,1,0,ok,0.7
2state1ap0acc_049,1,4,,,,1,1,0,ok,0.5
2state1ap0acc_052,1,8,,,,0,1,0,ok,0.9
2state1ap0acc_052_c,1,8,,,,0,1,0,ok,0.9
2state1ap0acc_053,1,9,,,,0,1,0,ok,1.1
2state1ap0acc_053_c,1,9,,,,0,1,0,ok,1.1
2state1ap0acc_082,1,5,,,,0,1,0,ok,0.6
2state1ap0acc_082_c,1,5,,,,0,1,0,ok,0.6
2state1ap0acc_086,1,12,,,,0,1,0,ok,1.8
2state1ap0acc_086_c,1,12,,,,0,1,0,ok,1.8
2state1ap0acc_097,1,4,,,,1,1,0,ok,0.5
2state1ap0acc_098,1,5,,,,1,1,0,ok,0.6
2state1ap0acc_100,1,6,,,,0,1,0,ok,0.7
2state1ap0acc_104,1,8,,,,0,1,0,ok,1.0
2state1ap0acc_104_c,1,8,,,,0,1,0,ok,1.0
2state1ap0acc_106,1,12,,,,0,1,0,ok,1.8
2state1ap0acc_106_c,1,12,,,,0,1,0,ok,1.8
2state1ap0acc_120,1,5,,,,0,1,0,ok,0.6
2state1ap0acc_122,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_00262,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_00262_c,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_00265,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_00265_c,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_00280,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_00280_c,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_00284,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_00284_c,1,7,,,,0,1,0,ok,0.9
2state1ap1acc_00292,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_00292_c,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_00296,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_00296_c,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_00300,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_00300_c,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_00312,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_00312_c,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_01090,1,8,,,,0,1,0,ok,0.9
2state1ap1acc_01120,1,8,,,,0,1,0,ok,0.9
2state1ap1acc_01122,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_01122_c,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_01128,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_01128_c,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_01153,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_01153_c,1,10,,,,0,1,0,ok,1.4
2state1ap1acc_01154,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_01154_c,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_01168,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_01168_c,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_01170,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_01170_c,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_01172,1,16,,,,0,1,0,ok,2.8
2state1ap1acc_01172_c,1,16,,,,0,1,0,ok,3.2
2state1ap1acc_01176,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_01176_c,1,10,,,,0,1,0,ok,1.4
2state1ap1acc_01218,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_01218_c,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_01600,1,8,,,,0,1,0,ok,0.9
2state1ap1acc_01604,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_01604_c,1,10,,,,0,1,0,ok,1.4
2state1ap1acc_01608,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_01664,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_01664_c,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_01665,1,6,,f0,,0,2,0,ok,0.7
2state1ap1acc_01666,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_01666_c,1,13,,,,0,1,0,ok,2.1
2state1ap1acc_01668,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_01672,1,18,,,,0,1,0,ok,3.5
2state1ap1acc_01672_c,1,18,,,,0,1,0,ok,3.6
2state1ap1acc_01680,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_01680_c,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_01681,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_01728,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_01732,1,15,,,,0,1,0,ok,2.5
2state1ap1acc_01732_c,1,15,,,,0,1,0,ok,2.4
2state1ap1acc_03138,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_03168,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_03170,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_03170_c,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_04358,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_04358_c,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_04376,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_04376_c,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_04614,1,3,,,,0,1,0,ok,0.4
2state1ap1acc_04644,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_04646,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_04900,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_04902,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_05192,1,21,,,,0,1,0,ok,4.7
2state1ap1acc_05192_c,1,21,,,,0,1,0,ok,4.9
2state1ap1acc_05196,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_05196_c,1,13,,,,0,1,0,ok,2.1
2state1ap1acc_05250,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_05250_c,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_05760,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_05760_c,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_05762,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_05762_c,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_06208,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_06208_c,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_06272,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_06276,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_06280,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_06280_c,1,13,,,,0,1,0,ok,2.1
2state1ap1acc_06284,1,6,,,,1,1,0,ok,0.7
2state1ap1acc_06284_c,1,6,,,,1,1,0,ok,0.7
2state1ap1acc_06344,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_06344_c,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_06496,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_06498,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_06528,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_06528_c,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_06532,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_06532_c,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_06536,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_06536_c,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_06540,1,6,,,,1,1,0,ok,0.7
2state1ap1acc_06540_c,1,6,,,,1,1,0,ok,0.7
2state1ap1acc_06592,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_06592_c,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_06600,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_06600_c,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_07296,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_07296_c,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_07304,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_07304_c,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_16642,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_16642_c,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_16897,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_16898,1,5,,,,0,1,0,ok,0.6
2state1ap1acc_16899,1,3,,,,0,1,0,ok,0.4
2state1ap1acc_16905,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_16912,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_16912_c,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_16913,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_16913_c,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_16928,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_16928_c,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_16929,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_16930,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_16930_c,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_16945,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_17184,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_17184_c,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_17186,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_17186_c,1,6,,,,0,1,0,ok,0.7
2state1ap1acc_17474,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_17474_c,1,13,,,,0,1,0,ok,2.0
2state1ap1acc_17538,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_17538_c,1,7,,,,0,1,0,ok,0.9
2state1ap1acc_17602,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_17602_c,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_18048,1,10,,,,0,1,0,ok,1.3
2state1ap1acc_18048_c,1,10,,,,0,1,0,ok,1.4
2state1ap1acc_18050,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_18050_c,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_18497,1,12,,,,0,1,0,ok,1.8
2state1ap1acc_18497_c,1,12,,,,0,1,0,ok,1.7
2state1ap1acc_18561,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_18562,1,21,,,,0,1,0,ok,4.8
2state1ap1acc_18562_c,1,21,,,,0,1,0,ok,4.9
2state1ap1acc_18577,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_18577_c,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_18752,1,16,,,,0,1,0,ok,2.8
2state1ap1acc_18752_c,1,16,,,,0,1,0,ok,3.0
2state1ap1acc_18816,1,9,,,,0,1,0,ok,1.1
2state1ap1acc_18816_c,1,9,,,,0,1,0,ok,1.2
2state1ap1acc_18824,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_18824_c,1,7,,,,0,1,0,ok,0.8
2state1ap1acc_19552,1,15,,,,0,1,0,ok,2.5
2state1ap1acc_19552_c,1,15,,,,0,1,0,ok,2.4
2state1ap1acc_19554,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_19554_c,1,8,,,,0,1,0,ok,0.9
2state1ap1acc_49410,1,3,,,,0,1,0,ok,0.4
2state1ap1acc_49414,1,4,,,,0,1,0,ok,0.5
2state1ap1acc_50241,1,12,,,,0,1,0,ok,1.7
2state1ap1acc_50241_c,1,12,,,,0,1,0,ok,1.9
2state1ap1acc_50306,1,8,,,,0,1,0,ok,1.0
2state1ap1acc_50306_c,1,8,,,,0,1,0,ok,1.0
2state1ap2acc_parity_0000152660,1,7,,,,0,1,0,ok,0.8
2state1ap2acc_parity_0000349482,1,9,,,,0,1,0,ok,1.1
2state1ap2acc_parity_0000361634,1,6,,,,0,1,0,ok,0.7
2state1ap2acc_parity_0000361634_c,1,6,,,,0,1,0,ok,0.7
2state1ap2acc_parity_0001134600,1,8,,,,0,1,0,ok,1.0
2state1ap2acc_parity_0001191050,1,19,,,,0,1,0,ok,3.8
2state1ap2acc_parity_0001191050_c,1,19,,,,0,1,0,ok,3.8
2state1ap2acc_parity_0001417481,1,7,,,,0,1,0,ok,0.8
2state1ap2acc_parity_0001417481_c,1,7,,,,0,1,0,ok,0.8
2state1ap2acc_parity_0001576965,1,10,,,,0,1,0,ok,1.3
2state1ap2acc_parity_0001576965_c,1,10,,,,0,1,0,ok,1.4
2state1ap2acc_parity_0002040328,1,13,,,,0,1,0,ok,2.0
