case_id,config_id,seed,ap_count,ref_classes,learned_classes,n_member_total,n_member_fill,n_member_harvest,n_member_saturation,n_member_pcache,n_equiv,n_splits,n_columns_lin,n_columns_om,n_saturation_checks,n_saturation_escalations,n_classes_initial,stall_class,n_guard_firings,guard_fired_final,cex_policy,max_cex_stem,max_cex_loop,max_query_word_len,eq_certification,export_associative,fixpoint_congruent,wall_seconds,verdict,detail
2state1ap2acc_parity_0148980997_c,default,0,1,15,15,124,98,3,3,20,2,13,3,4,8,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0152260743,default,0,1,9,9,63,49,4,2,8,2,7,0,5,6,3,2,,-1,-1,minimal,0,3,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0152260743_c,default,0,1,9,9,63,49,4,2,8,2,7,0,5,6,3,2,,-1,-1,minimal,0,3,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0156533284,default,0,1,7,7,42,33,3,1,5,2,5,0,5,6,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0156533284_c,default,0,1,7,7,42,33,3,1,5,2,5,0,5,6,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0159485788,default,0,1,8,8,36,27,3,0,6,2,6,0,4,5,2,2,,-1,-1,minimal,0,3,7,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0159485788_c,default,0,1,8,8,36,27,3,0,6,2,6,0,4,5,2,2,,-1,-1,minimal,0,3,7,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0173097769,default,0,1,9,9,53,41,3,1,8,2,7,1,4,6,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0173097769_c,default,0,1,9,9,53,41,3,1,8,2,7,1,4,6,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0174933248,default,0,1,9,9,44,35,3,1,5,2,7,2,2,5,3,2,,-1,-1,minimal,0,2,5,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0174933248_c,default,0,1,9,9,44,35,3,1,5,2,7,2,2,5,3,2,,-1,-1,minimal,0,2,5,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0175001344,default,0,1,8,8,37,31,3,1,2,2,6,2,2,5,2,2,,-1,-1,minimal,0,2,5,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0175001344_c,default,0,1,8,8,37,31,3,1,2,2,6,2,2,5,2,2,,-1,-1,minimal,0,2,5,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0176351244,default,0,1,16,16,151,128,6,1,16,2,14,1,6,8,3,2,,-1,-1,minimal,0,4,11,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0176351244_c,default,0,1,16,16,151,128,6,1,16,2,14,1,6,8,3,2,,-1,-1,minimal,0,4,11,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0176724042,default,0,1,11,11,81,63,3,1,14,2,9,1,4,6,3,2,,-1,-1,minimal,0,2,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0176724042_c,default,0,1,11,11,81,63,3,1,14,2,9,1,4,6,3,2,,-1,-1,minimal,0,2,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0177009408,default,0,1,20,20,199,177,2,9,11,1,18,4,5,10,8,2,,-1,-1,minimal,0,0,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0177009408_c,default,0,1,20,20,199,177,2,9,11,1,18,4,5,10,8,2,,-1,-1,minimal,0,0,8,exact,true,true,0.005,SOUND,
2state1ap2acc_parity_0177134336,default,0,1,20,20,161,139,3,5,14,2,18,4,4,9,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0177134336_c,default,0,1,20,20,161,139,3,5,14,2,18,4,4,9,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0222330926,default,0,1,12,12,124,108,4,2,10,2,10,0,9,10,7,2,,-1,-1,minimal,0,3,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0222330926_c,default,0,1,12,12,124,108,4,2,10,2,10,0,9,10,7,2,,-1,-1,minimal,0,3,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0243306009,default,0,1,9,9,53,41,3,0,9,2,7,0,5,6,4,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0243306009_c,default,0,1,9,9,53,41,3,0,9,2,7,0,5,6,4,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0270436363,default,0,1,9,9,48,39,4,1,4,2,7,2,3,6,2,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0270436363_c,default,0,1,9,9,48,39,4,1,4,2,7,2,3,6,2,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0270871214,default,0,1,14,14,104,86,4,1,13,3,12,1,5,7,3,2,,-1,-1,minimal,4,2,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0270871214_c,default,0,1,14,14,104,86,4,1,13,3,12,1,5,7,3,2,,-1,-1,minimal,4,2,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0274311170,default,0,1,9,9,61,43,2,1,15,1,7,3,3,7,5,2,,-1,-1,minimal,0,0,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0274311170_c,default,0,1,9,9,61,43,2,1,15,1,7,3,3,7,5,2,,-1,-1,minimal,0,0,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0275024128,default,0,1,13,13,100,85,2,2,11,2,11,0,9,10,8,2,,-1,-1,minimal,0,2,10,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0275024128_c,default,0,1,13,13,100,85,2,2,11,2,11,0,9,10,8,2,,-1,-1,minimal,0,2,10,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0276924416,default,0,1,9,9,48,36,2,1,9,1,7,2,2,5,3,2,,-1,-1,minimal,0,0,6,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0276924416_c,default,0,1,9,9,48,36,2,1,9,1,7,2,2,5,3,2,,-1,-1,minimal,0,0,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0277520900,default,0,1,9,9,68,56,4,1,7,2,7,1,5,7,4,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0277848579,default,0,1,11,11,77,64,4,1,8,3,9,1,5,7,3,2,,-1,-1,minimal,3,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0277848579_c,default,0,1,11,11,77,64,4,1,8,3,9,1,5,7,3,2,,-1,-1,minimal,3,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0279620104,default,0,1,30,30,375,336,3,3,33,2,28,4,6,11,6,2,,-1,-1,minimal,0,2,12,exact,true,true,0.011,SOUND,
2state1ap2acc_parity_0279620104_c,default,0,1,30,30,375,336,3,3,33,2,28,4,6,11,6,2,,-1,-1,minimal,0,2,12,exact,true,true,0.011,SOUND,
2state1ap2acc_parity_0280437504,default,0,1,8,8,54,46,2,3,3,2,6,2,4,7,4,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0285476138,default,0,1,14,14,109,87,4,1,17,3,12,6,1,8,4,2,,-1,-1,minimal,2,2,9,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0285476138_c,default,0,1,14,14,109,87,4,1,17,3,12,6,1,8,4,2,,-1,-1,minimal,2,2,9,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0285507874,default,0,1,5,5,18,10,3,0,5,2,3,1,1,3,0,2,,-1,-1,minimal,0,2,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0285507874_c,default,0,1,5,5,18,10,3,0,5,2,3,1,1,3,0,2,,-1,-1,minimal,0,2,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0302062762,default,0,1,4,4,11,7,3,0,1,2,2,1,1,3,0,2,,-1,-1,minimal,0,2,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0343541932,default,0,1,6,6,24,18,4,0,2,3,4,1,2,4,0,2,,-1,-1,minimal,2,2,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0343541932_c,default,0,1,6,6,24,18,4,0,2,3,4,1,2,4,0,2,,-1,-1,minimal,2,2,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0344556040,default,0,1,15,15,133,98,2,4,29,1,13,3,4,8,6,2,,-1,-1,minimal,0,0,9,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0344556040_c,default,0,1,15,15,133,98,2,4,29,1,13,3,4,8,6,2,,-1,-1,minimal,0,0,9,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0352460833,default,0,1,6,6,23,16,4,0,3,3,4,1,2,4,0,2,,-1,-1,minimal,2,2,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0352460833_c,default,0,1,6,6,23,16,4,0,3,3,4,1,2,4,0,2,,-1,-1,minimal,2,2,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0353435695,default,0,1,5,5,18,10,3,0,5,2,3,1,1,3,0,2,,-1,-1,minimal,0,2,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0353435695_c,default,0,1,5,5,18,10,3,0,5,2,3,1,1,3,0,2,,-1,-1,minimal,0,2,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0354844676,default,0,1,8,8,48,39,3,1,5,2,6,0,5,6,3,2,,-1,-1,minimal,0,2,5,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0354844676_c,default,0,1,8,8,48,39,3,1,5,2,6,0,5,6,3,2,,-1,-1,minimal,0,2,5,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0357503297,default,0,1,7,7,31,23,3,0,5,3,5,3,1,5,1,2,,-1,-1,minimal,3,1,5,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0357582722,default,0,1,14,14,130,105,4,1,20,2,12,1,6,8,5,2,,-1,-1,minimal,0,3,7,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0357582722_c,default,0,1,14,14,130,105,4,1,20,2,12,1,6,8,5,2,,-1,-1,minimal,0,3,7,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0360849926,default,0,1,13,13,96,80,4,1,11,3,11,1,5,7,3,2,,-1,-1,minimal,3,2,7,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0360849926_c,default,0,1,13,13,96,80,4,1,11,3,11,1,5,7,3,2,,-1,-1,minimal,3,2,7,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0361080842,default,0,1,15,15,144,120,3,1,20,2,13,2,5,8,4,2,,-1,-1,minimal,0,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0361080842_c,default,0,1,15,15,144,120,3,1,20,2,13,2,5,8,4,2,,-1,-1,minimal,0,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0361465986,default,0,1,15,15,147,105,2,3,37,1,13,3,5,9,7,2,,-1,-1,minimal,0,0,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0361465986_c,default,0,1,15,15,147,105,2,3,37,1,13,3,5,9,7,2,,-1,-1,minimal,0,0,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0368715780,default,0,1,8,8,40,30,3,1,6,2,6,4,0,5,3,2,,-1,-1,minimal,0,3,5,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0407651467,default,0,1,21,21,266,237,4,3,22,2,19,0,12,13,9,2,,-1,-1,minimal,0,4,12,exact,true,true,0.007,SOUND,
2state1ap2acc_parity_0407651467_c,default,0,1,21,21,266,237,4,3,22,2,19,0,12,13,9,2,,-1,-1,minimal,0,4,12,exact,true,true,0.007,SOUND,
2state1ap2acc_parity_0440717097,default,0,1,8,8,34,27,3,0,4,2,6,0,4,5,2,2,,-1,-1,minimal,0,3,6,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0440717097_c,default,0,1,8,8,34,27,3,0,4,2,6,0,4,5,2,2,,-1,-1,minimal,0,3,6,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0495881612,default,0,1,13,13,77,58,3,0,16,2,11,0,5,6,3,2,,-1,-1,minimal,0,3,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0495881612_c,default,0,1,13,13,77,58,3,0,16,2,11,0,5,6,3,2,,-1,-1,minimal,0,3,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0538182656,default,0,1,9,9,47,38,3,0,6,2,7,4,1,6,3,2,,-1,-1,minimal,3,1,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0541081603,default,0,1,13,13,80,67,2,1,10,1,11,2,4,7,5,2,,-1,-1,minimal,0,0,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0541081603_c,default,0,1,13,13,80,67,2,1,10,1,11,2,4,7,5,2,,-1,-1,minimal,0,0,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0541081604,default,0,1,30,30,284,231,2,2,49,1,28,4,5,10,8,2,,-1,-1,minimal,0,0,12,exact,true,true,0.009,SOUND,
2state1ap2acc_parity_0541081604_c,default,0,1,30,30,284,231,2,2,49,1,28,4,5,10,8,2,,-1,-1,minimal,0,0,12,exact,true,true,0.009,SOUND,
2state1ap2acc_parity_0545426951,default,0,1,4,4,12,8,2,0,2,2,2,1,1,3,0,2,,-1,-1,minimal,2,1,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0545808721,default,0,1,7,7,35,26,3,0,6,2,5,1,3,5,2,2,,-1,-1,minimal,0,2,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0545808721_c,default,0,1,7,7,35,26,3,0,6,2,5,1,3,5,2,2,,-1,-1,minimal,0,2,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0570982178,default,0,1,7,7,39,29,3,0,7,2,5,4,1,6,3,2,,-1,-1,minimal,4,1,6,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0571753498,default,0,1,16,16,125,100,4,1,20,3,14,1,5,7,3,2,,-1,-1,minimal,3,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0571753498_c,default,0,1,16,16,125,100,4,1,20,3,14,1,5,7,3,2,,-1,-1,minimal,3,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0572212224,default,0,1,9,9,70,57,4,1,8,3,7,1,5,7,3,2,,-1,-1,minimal,2,3,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0572212224_c,default,0,1,9,9,70,57,4,1,8,3,7,1,5,7,3,2,,-1,-1,minimal,2,3,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0574882177,default,0,1,4,4,10,8,2,0,0,1,2,1,1,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0574882177_c,default,0,1,4,4,10,8,2,0,0,1,2,1,1,3,1,2,,-1,-1,minimal,0,0,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0579994816,default,0,1,4,4,8,6,1,1,0,1,2,2,0,3,1,2,,-1,-1,minimal,0,0,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0579994816_c,default,0,1,4,4,8,6,1,1,0,1,2,2,0,3,1,2,,-1,-1,minimal,0,0,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0584926538,default,0,1,11,11,73,66,3,1,3,2,9,1,5,7,3,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0584926538_c,default,0,1,11,11,73,66,3,1,3,2,9,1,5,7,3,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0585695318,default,0,1,4,4,13,8,3,0,2,2,2,0,2,3,0,2,,-1,-1,minimal,0,2,3,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0682573952,default,0,1,17,17,143,121,1,4,17,1,15,4,4,9,7,2,,-1,-1,minimal,0,0,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0682573952_c,default,0,1,17,17,143,121,1,4,17,1,15,4,4,9,7,2,,-1,-1,minimal,0,0,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0684213249,default,0,1,15,15,128,97,2,2,27,1,13,3,4,8,6,2,,-1,-1,minimal,0,0,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0684213249_c,default,0,1,15,15,128,97,2,2,27,1,13,3,4,8,6,2,,-1,-1,minimal,0,0,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0707694609,default,0,1,6,6,22,19,2,1,0,2,4,4,0,5,3,2,,-1,-1,minimal,0,2,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0708854026,default,0,1,9,9,64,55,2,1,6,1,7,1,6,8,6,2,,-1,-1,minimal,0,0,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0708854026_c,default,0,1,9,9,64,55,2,1,6,1,7,1,6,8,6,2,,-1,-1,minimal,0,0,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0710149141,default,0,1,14,14,114,95,4,2,13,3,12,6,2,9,4,2,,-1,-1,minimal,2,2,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0710149141_c,default,0,1,14,14,114,95,4,2,13,3,12,6,2,9,4,2,,-1,-1,minimal,2,2,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0713198154,default,0,1,22,22,331,283,6,6,36,2,20,1,11,13,8,2,,-1,-1,minimal,0,4,15,exact,true,true,0.008,SOUND,
2state1ap2acc_parity_0713198154_c,default,0,1,22,22,331,283,6,6,36,2,20,1,11,13,8,2,,-1,-1,minimal,0,4,15,exact,true,true,0.008,SOUND,
2state1ap2acc_parity_0715295236,default,0,1,13,13,106,87,3,1,15,3,11,5,1,7,3,2,,-1,-1,minimal,4,1,10,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0715295236_c,default,0,1,13,13,106,87,3,1,15,3,11,5,1,7,3,2,,-1,-1,minimal,4,1,10,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_0717635593,default,0,1,13,13,85,70,3,3,9,2,11,2,4,7,4,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0717635593_c,default,0,1,13,13,85,70,3,3,9,2,11,2,4,7,4,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0717767747,default,0,1,12,12,72,61,3,4,4,2,10,2,4,7,4,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0717767747_c,default,0,1,12,12,72,61,3,4,4,2,10,2,4,7,4,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_0718865472,default,0,1,6,6,29,19,2,1,7,1,4,3,1,5,3,2,,-1,-1,minimal,0,0,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0718865472_c,default,0,1,6,6,29,19,2,1,7,1,4,3,1,5,3,2,,-1,-1,minimal,0,0,4,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_0719209480,default,0,1,17,17,147,130,3,6,8,2,15,0,8,9,6,2,,-1,-1,minimal,0,2,9,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_0719209480_c,default,0,1,17,17,147,130,3,6,8,2,15,0,8,9,6,2,,-1,-1,minimal,0,2,9,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1076404737,default,0,1,10,10,84,67,5,2,10,2,8,1,5,7,4,2,,-1,-1,minimal,0,3,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1076404737_c,default,0,1,10,10,84,67,5,2,10,2,8,1,5,7,4,2,,-1,-1,minimal,0,3,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1079766528,default,0,1,17,17,154,136,2,5,11,1,15,4,4,9,7,2,,-1,-1,minimal,0,0,9,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1079766528_c,default,0,1,17,17,154,136,2,5,11,1,15,4,4,9,7,2,,-1,-1,minimal,0,0,9,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1079880192,default,0,1,11,11,75,57,3,2,13,2,9,2,3,6,4,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1079880192_c,default,0,1,11,11,75,57,3,2,13,2,9,2,3,6,4,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1082231338,default,0,1,23,23,352,300,7,4,41,3,21,2,11,14,9,2,,-1,-1,minimal,2,4,12,exact,true,true,0.010,SOUND,
2state1ap2acc_parity_1082231338_c,default,0,1,23,23,352,300,7,4,41,3,21,2,11,14,9,2,,-1,-1,minimal,2,4,12,exact,true,true,0.010,SOUND,
2state1ap2acc_parity_1083056266,default,0,1,15,15,155,121,5,1,28,3,13,2,6,9,5,2,,-1,-1,minimal,2,3,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1083056266_c,default,0,1,15,15,155,121,5,1,28,3,13,2,6,9,5,2,,-1,-1,minimal,2,3,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1089178116,default,0,1,17,17,154,135,4,2,13,2,15,0,9,10,7,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1089178116_c,default,0,1,17,17,154,135,4,2,13,2,15,0,9,10,7,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1091584292,default,0,1,13,13,94,72,3,1,18,2,11,1,5,7,4,2,,-1,-1,minimal,0,2,7,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_1091584292_c,default,0,1,13,13,94,72,3,1,18,2,11,1,5,7,4,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1092168202,default,0,1,10,10,76,56,3,3,14,2,8,3,3,7,5,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1092168202_c,default,0,1,10,10,76,56,3,3,14,2,8,3,3,7,5,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1092894811,default,0,1,6,6,32,25,4,0,3,2,4,0,4,5,2,2,,-1,-1,minimal,0,3,5,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_1093279572,default,0,1,17,17,160,138,4,4,14,3,15,4,5,10,6,2,,-1,-1,minimal,3,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1093279572_c,default,0,1,17,17,160,138,4,4,14,3,15,4,5,10,6,2,,-1,-1,minimal,3,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1094757452,default,0,1,8,8,46,34,3,0,9,2,6,1,3,5,2,2,,-1,-1,minimal,0,2,5,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1094757452_c,default,0,1,8,8,46,34,3,0,9,2,6,1,3,5,2,2,,-1,-1,minimal,0,2,5,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1095074899,default,0,1,11,11,103,85,4,4,10,2,9,1,6,8,5,2,,-1,-1,minimal,0,3,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1095074899_c,default,0,1,11,11,103,85,4,4,10,2,9,1,6,8,5,2,,-1,-1,minimal,0,3,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_1100711304,default,0,1,10,10,62,54,4,1,3,3,8,4,2,7,4,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1100711304_c,default,0,1,10,10,62,54,4,1,3,3,8,4,2,7,4,2,,-1,-1,minimal,0,2,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1100974856,default,0,1,17,17,132,118,3,4,7,2,15,4,4,9,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1100974856_c,default,0,1,17,17,132,118,3,4,7,2,15,4,4,9,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1101285640,default,0,1,7,7,37,28,2,1,6,2,5,0,4,5,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_1101285640_c,default,0,1,7,7,37,28,2,1,6,2,5,0,4,5,3,2,,-1,-1,minimal,0,2,6,exact,true,true,0.001,SOUND,
2state1ap2acc_parity_1143218698,default,0,1,16,16,146,119,4,0,23,2,14,2,6,9,5,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1143218698_c,default,0,1,16,16,146,119,4,0,23,2,14,2,6,9,5,2,,-1,-1,minimal,0,3,8,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1143375873,default,0,1,9,9,64,50,4,2,8,2,7,0,5,6,3,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1143375873_c,default,0,1,9,9,64,50,4,2,8,2,7,0,5,6,3,2,,-1,-1,minimal,0,3,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1145130400,default,0,1,14,14,107,79,4,0,24,3,12,1,5,7,4,2,,-1,-1,minimal,1,3,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_1145130400_c,default,0,1,14,14,107,79,4,0,24,3,12,1,5,7,4,2,,-1,-1,minimal,1,3,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_1150265856,default,0,1,10,10,88,70,5,2,11,3,8,1,5,7,3,2,,-1,-1,minimal,2,3,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1150265856_c,default,0,1,10,10,88,70,5,2,11,3,8,1,5,7,3,2,,-1,-1,minimal,2,3,8,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1160421898,default,0,1,31,31,339,286,4,0,49,2,29,4,6,11,7,2,,-1,-1,minimal,0,3,12,exact,true,true,0.010,SOUND,
2state1ap2acc_parity_1160421898_c,default,0,1,31,31,339,286,4,0,49,2,29,4,6,11,7,2,,-1,-1,minimal,0,3,12,exact,true,true,0.010,SOUND,
2state1ap2acc_parity_1162204226,default,0,1,17,17,188,160,6,0,22,2,15,1,7,9,4,2,,-1,-1,minimal,0,4,10,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1162204226_c,default,0,1,17,17,188,160,6,0,22,2,15,1,7,9,4,2,,-1,-1,minimal,0,4,10,exact,true,true,0.004,SOUND,
2state1ap2acc_parity_1163278594,default,0,1,10,10,79,70,2,2,5,2,8,4,4,9,6,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1163278594_c,default,0,1,10,10,79,70,2,2,5,2,8,4,4,9,6,2,,-1,-1,minimal,0,2,7,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1163469064,default,0,1,12,12,109,95,2,3,9,2,10,0,8,9,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_1163469064_c,default,0,1,12,12,109,95,2,3,9,2,10,0,8,9,6,2,,-1,-1,minimal,0,2,8,exact,true,true,0.003,SOUND,
2state1ap2acc_parity_1164845312,default,0,1,10,10,63,55,1,3,4,1,8,3,3,7,5,2,,-1,-1,minimal,0,0,6,exact,true,true,0.002,SOUND,
2state1ap2acc_parity_1164845312_c,default,0,1,10,10,63,55,1,3,4,1,8,3,3,7,5,2,,-1,-1,minimal,0,0,6,exact,true,true,0.002,SOUND,
