input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
2state1ap1acc_16897.hoa,LTL,daisy,0.068,!a U (a & XG!a),6,2,9,1.5,3e8ffb0c80e2,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16897.hoa
2state1ap1acc_16898.hoa,LTL,daisy,0.068,!a U Ga,4,2,5,1.2,b1b7d7f926b5,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16898.hoa
2state1ap1acc_16899.hoa,LTL,daisy,0.068,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16899.hoa
2state1ap1acc_16903.hoa,LTL,daisy,0.068,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16903.hoa
2state1ap1acc_16905.hoa,LTL,daisy,0.069,F(a & GF!a),6,3,7,1.2,0729589780e3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16905.hoa
2state1ap1acc_16912.hoa,LTL,daisy2,0.074,G(F(a & X!a) & (!a | X!a)),8,2,14,1.8,6f34ddebf89a,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16912.hoa
2state1ap1acc_16913.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,3.519,!a U (a & X(!a & G(!a | X!a))),9,2,16,1.8,7df58071d9cc,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16913.hoa
2state1ap1acc_16914.hoa,LTL,partscc,0.066,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16914.hoa
2state1ap1acc_16916.hoa,LTL,daisy2,0.074,G(F(a & X!a) & (!a | X!a)),8,2,14,1.8,6f34ddebf89a,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16916.hoa
2state1ap1acc_16918.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.119,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16918.hoa
2state1ap1acc_16920.hoa,LTL,daisy2,0.073,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16920.hoa
2state1ap1acc_16921.hoa,LTL,buchi+daisy+deep_roundtrip+inv+partscc+scc2+strength2,1.185,Fa & (F(a & GF!a) | ((a R (!a | XF(!a & XFa))) & G(a | X(a R (!a | XF(!a & XFa))…,19,7,42,2.2,5aa9d0ed6fe9,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16921.hoa
2state1ap1acc_16924.hoa,LTL,daisy2,0.072,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16924.hoa
2state1ap1acc_16928.hoa,NOT_LTL,,1.096,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16928.hoa
2state1ap1acc_16929.hoa,NOT_LTL,,1.109,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16929.hoa
2state1ap1acc_16930.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,8.615,(!a U (a & Xa)) & (!a W (a & X(!a | X(a | X(!a U (a & Xa)))))) & ((!a W (a & X!a…,49,11,159,3.2,5090bfee55c3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16930.hoa
2state1ap1acc_16936.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,8.810,(!a U (a & Xa)) & (!a W (a & X(!a | X(a | X(!a U (a & Xa)))))) & ((!a W (a & X!a…,49,11,159,3.2,5090bfee55c3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16936.hoa
2state1ap1acc_16937.hoa,LTL,buchi,1.119,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16937.hoa
2state1ap1acc_16944.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16944.hoa
2state1ap1acc_16945.hoa,NOT_LTL,,1.106,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16945.hoa
2state1ap1acc_16948.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16948.hoa
2state1ap1acc_16952.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16952.hoa
2state1ap1acc_16953.hoa,LTL,buchi,1.114,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16953.hoa
2state1ap1acc_16956.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16956.hoa
2state1ap1acc_16960.hoa,LTL,daisy2,0.076,G(F(a & X!a) & (!a | X!a)),8,2,14,1.8,6f34ddebf89a,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16960.hoa
2state1ap1acc_16961.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,3.532,!a U (a & X(!a & G(!a | X!a))),9,2,16,1.8,7df58071d9cc,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16961.hoa
2state1ap1acc_16968.hoa,LTL,daisy2,0.073,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_16968.hoa
2state1ap1acc_16969.hoa,TIMEOUT,,15.416,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16969.hoa
2state1ap1acc_16993.hoa,NOT_LTL,,1.119,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_16993.hoa
2state1ap1acc_17001.hoa,LTL,buchi,1.166,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17001.hoa
2state1ap1acc_17024.hoa,NOT_LTL,,1.189,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17024.hoa
2state1ap1acc_17025.hoa,NOT_LTL,,1.115,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17025.hoa
2state1ap1acc_17026.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,8.693,(!a U (a & Xa)) & (!a W (a & X(!a | X(a | X(!a U (a & Xa)))))) & ((!a W (a & X!a…,49,11,159,3.2,5090bfee55c3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17026.hoa
2state1ap1acc_17028.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17028.hoa
2state1ap1acc_17032.hoa,TIMEOUT,,16.007,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17032.hoa
2state1ap1acc_17033.hoa,LTL,buchi,1.116,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17033.hoa
2state1ap1acc_17036.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17036.hoa
2state1ap1acc_17040.hoa,LTL,daisy2,0.069,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17040.hoa
2state1ap1acc_17041.hoa,NOT_LTL,,1.145,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17041.hoa
2state1ap1acc_17044.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17044.hoa
2state1ap1acc_17048.hoa,LTL,daisy2,0.072,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17048.hoa
2state1ap1acc_17049.hoa,LTL,buchi,1.182,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17049.hoa
2state1ap1acc_17052.hoa,LTL,daisy2,0.072,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17052.hoa
2state1ap1acc_17088.hoa,LTL,daisy2,0.072,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17088.hoa
2state1ap1acc_17089.hoa,NOT_LTL,,1.106,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17089.hoa
2state1ap1acc_17092.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17092.hoa
2state1ap1acc_17096.hoa,LTL,daisy2,0.069,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17096.hoa
2state1ap1acc_17097.hoa,LTL,buchi,1.107,Fa,2,1,2,1.0,ff08d8efb425,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17097.hoa
2state1ap1acc_17100.hoa,LTL,daisy2,0.069,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17100.hoa
2state1ap1acc_17158.hoa,LTL,daisy,0.066,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17158.hoa
2state1ap1acc_17161.hoa,LTL,daisy,0.069,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17161.hoa
2state1ap1acc_17168.hoa,LTL,daisy2,0.071,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17168.hoa
2state1ap1acc_17169.hoa,LTL,buchi+daisy2+deep_roundtrip,1.151,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17169.hoa
2state1ap1acc_17172.hoa,LTL,daisy2,0.071,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17172.hoa
2state1ap1acc_17176.hoa,LTL,daisy2,0.070,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17176.hoa
2state1ap1acc_17177.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.126,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17177.hoa
2state1ap1acc_17180.hoa,LTL,daisy2,0.070,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17180.hoa
2state1ap1acc_17184.hoa,NOT_LTL,,1.103,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17184.hoa
2state1ap1acc_17186.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.465,X(!a | XFa) & ((a & X!a) | G((a | X((a | X(!a W (a & XFa))) & (a R (!a | X(!a | …,40,9,81,2.0,c06a9c2f8c83,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17186.hoa
2state1ap1acc_17188.hoa,LTL,daisy2,0.069,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17188.hoa
2state1ap1acc_17190.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.174,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17190.hoa
2state1ap1acc_17192.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.475,X(!a | XFa) & ((a & X!a) | G((a | X((a | X(!a W (a & XFa))) & (a R (!a | X(!a | …,40,9,81,2.0,c06a9c2f8c83,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17192.hoa
2state1ap1acc_17196.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17196.hoa
2state1ap1acc_17216.hoa,LTL,daisy2,0.072,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17216.hoa
2state1ap1acc_17217.hoa,LTL,buchi+daisy2+deep_roundtrip,1.143,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17217.hoa
2state1ap1acc_17218.hoa,LTL,acc,1.111,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17218.hoa
2state1ap1acc_17224.hoa,LTL,daisy2,0.069,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17224.hoa
2state1ap1acc_17225.hoa,LTL,buchi+daisy+daisystardet+deep_roundtrip+inv+strength2,1.182,((!a | F(!a & X!a)) & (a | X(!a W (a & XF(!a & X!a)))) & G(a | X(a | X(!a W (a &…,28,8,79,2.8,17810c75471f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17225.hoa
2state1ap1acc_17248.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17248.hoa
2state1ap1acc_17250.hoa,LTL,acc,1.118,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17250.hoa
2state1ap1acc_17252.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17252.hoa
2state1ap1acc_17254.hoa,LTL,acc,1.126,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17254.hoa
2state1ap1acc_17256.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17256.hoa
2state1ap1acc_17260.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17260.hoa
2state1ap1acc_17280.hoa,NOT_LTL,,1.162,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17280.hoa
2state1ap1acc_17281.hoa,LTL,acc,1.170,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17281.hoa
2state1ap1acc_17282.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.422,X(!a | XFa) & ((a & X!a) | G((a | X((a | X(!a W (a & XFa))) & (a R (!a | X(!a | …,40,9,81,2.0,c06a9c2f8c83,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17282.hoa
2state1ap1acc_17284.hoa,LTL,daisy2,0.070,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17284.hoa
2state1ap1acc_17286.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.140,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17286.hoa
2state1ap1acc_17288.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,6.196,(a | X(!a | XXFa)) & (!a | X(!a | XXFa)) & ((a & Xa) | (!a & XFa)) & ((a & X!a) …,31,3,148,4.8,7d7bfbd1731e,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17288.hoa
2state1ap1acc_17289.hoa,LTL,acc,1.192,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17289.hoa
2state1ap1acc_17292.hoa,LTL,daisy2,0.069,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17292.hoa
2state1ap1acc_17296.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17296.hoa
2state1ap1acc_17297.hoa,LTL,acc,1.111,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17297.hoa
2state1ap1acc_17300.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17300.hoa
2state1ap1acc_17304.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17304.hoa
2state1ap1acc_17305.hoa,LTL,acc,1.110,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17305.hoa
2state1ap1acc_17308.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17308.hoa
2state1ap1acc_17344.hoa,LTL,daisy2,0.068,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17344.hoa
2state1ap1acc_17345.hoa,LTL,acc,1.109,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17345.hoa
2state1ap1acc_17346.hoa,LTL,acc,1.108,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17346.hoa
2state1ap1acc_17348.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17348.hoa
2state1ap1acc_17350.hoa,LTL,acc,1.113,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17350.hoa
2state1ap1acc_17352.hoa,LTL,daisy2,0.066,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17352.hoa
2state1ap1acc_17353.hoa,LTL,acc,1.144,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17353.hoa
2state1ap1acc_17356.hoa,LTL,daisy2,0.071,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17356.hoa
2state1ap1acc_17432.hoa,TIMEOUT,,16.007,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17432.hoa
2state1ap1acc_17448.hoa,TIMEOUT,,16.010,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17448.hoa
2state1ap1acc_17464.hoa,LTL,buchi+deep_roundtrip,1.138,!a & X(XF!a & G(a | XXF!a)),10,2,17,1.7,40d1a5d940c8,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17464.hoa
2state1ap1acc_17474.hoa,TIMEOUT,,15.057,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17474.hoa
2state1ap1acc_17538.hoa,NOT_LTL,,1.123,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17538.hoa
2state1ap1acc_17552.hoa,NOT_LTL,,1.158,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17552.hoa
2state1ap1acc_17554.hoa,NOT_LTL,,1.171,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17554.hoa
2state1ap1acc_17560.hoa,NOT_LTL,,1.119,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17560.hoa
2state1ap1acc_17602.hoa,NOT_LTL,,1.112,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17602.hoa
2state1ap1acc_17936.hoa,LTL,daisy2,0.070,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17936.hoa
2state1ap1acc_17937.hoa,LTL,buchi+daisy2+deep_roundtrip,1.153,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17937.hoa
2state1ap1acc_17938.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17938.hoa
2state1ap1acc_17940.hoa,LTL,daisy2,0.072,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17940.hoa
2state1ap1acc_17944.hoa,LTL,daisy2,0.070,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17944.hoa
2state1ap1acc_17945.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.121,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17945.hoa
2state1ap1acc_17948.hoa,LTL,daisy2,0.073,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17948.hoa
2state1ap1acc_17952.hoa,NOT_LTL,,1.101,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_17952.hoa
2state1ap1acc_17953.hoa,LTL,acc,1.148,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17953.hoa
2state1ap1acc_17954.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.490,X(!a | XFa) & ((a & X!a) | G((a | X((a | X(!a W (a & XFa))) & (a R (!a | X(!a | …,40,9,81,2.0,c06a9c2f8c83,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17954.hoa
2state1ap1acc_17960.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.450,X(!a | XFa) & ((a & X!a) | G((a | X((a | X(!a W (a & XFa))) & (a R (!a | X(!a | …,40,9,81,2.0,c06a9c2f8c83,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17960.hoa
2state1ap1acc_17961.hoa,LTL,acc,1.112,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17961.hoa
2state1ap1acc_17968.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17968.hoa
2state1ap1acc_17969.hoa,LTL,acc,1.120,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17969.hoa
2state1ap1acc_17970.hoa,LTL,acc,1.112,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17970.hoa
2state1ap1acc_17972.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17972.hoa
2state1ap1acc_17976.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17976.hoa
2state1ap1acc_17977.hoa,LTL,acc,1.124,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17977.hoa
2state1ap1acc_17980.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17980.hoa
2state1ap1acc_17985.hoa,LTL,buchi+daisy2+deep_roundtrip,1.160,G(!a | X!a),5,1,7,1.4,edb0cccf0efd,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17985.hoa
2state1ap1acc_17993.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.167,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_17993.hoa
2state1ap1acc_18017.hoa,LTL,acc,1.182,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18017.hoa
2state1ap1acc_18025.hoa,LTL,acc,1.125,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18025.hoa
2state1ap1acc_18048.hoa,NOT_LTL,,1.113,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_18048.hoa
2state1ap1acc_18049.hoa,LTL,acc,1.121,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18049.hoa
2state1ap1acc_18050.hoa,NOT_LTL,,1.117,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_18050.hoa
2state1ap1acc_18052.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18052.hoa
2state1ap1acc_18056.hoa,NOT_LTL,,1.113,,,,,,,,genaut/corpus/2state1ap1acc/2state1ap1acc_18056.hoa
2state1ap1acc_18057.hoa,LTL,acc,1.117,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18057.hoa
2state1ap1acc_18060.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18060.hoa
2state1ap1acc_18064.hoa,LTL,daisy2,0.070,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18064.hoa
2state1ap1acc_18065.hoa,LTL,acc,1.165,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18065.hoa
2state1ap1acc_18066.hoa,LTL,acc,1.156,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18066.hoa
2state1ap1acc_18068.hoa,LTL,daisy2,0.075,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18068.hoa
2state1ap1acc_18072.hoa,LTL,daisy2,0.065,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18072.hoa
2state1ap1acc_18073.hoa,LTL,acc,1.144,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18073.hoa
2state1ap1acc_18076.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18076.hoa
2state1ap1acc_18112.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18112.hoa
2state1ap1acc_18113.hoa,LTL,acc,1.108,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18113.hoa
2state1ap1acc_18116.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18116.hoa
2state1ap1acc_18120.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18120.hoa
2state1ap1acc_18121.hoa,LTL,acc,1.112,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/2state1ap1acc_18121.hoa
