input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
1state3ap1acc_04426.hoa,LTL,daisy+inv,0.090,G(((!a & !b) | (!a & c) | (a & !c)) & F(a | b)),14,2,20,1.4,2e365d475798,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04426.hoa
1state3ap1acc_04428.hoa,LTL,daisy+inv,0.078,G((!a | (b & !c)) & F(a | b)),11,2,13,1.2,7925ac612902,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04428.hoa
1state3ap1acc_04430.hoa,LTL,daisy+inv,0.081,G((!a | !c) & F(a | b)),10,2,11,1.1,cdedee598285,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04430.hoa
1state3ap1acc_04456.hoa,LTL,daisy+inv,0.085,G(((!a & !b) | (!a & c) | (a & b & !c) | (!b & c)) & F(a | b)),15,2,25,1.7,5450d7b99f5b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04456.hoa
1state3ap1acc_04458.hoa,LTL,daisy+inv,0.079,G((!b | (!a & c) | (a & !c)) & F(a | b)),13,2,17,1.3,5203e65a4025,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04458.hoa
1state3ap1acc_04460.hoa,LTL,daisy+inv,0.083,G((!a | (!b & c) | (b & !c)) & F(a | b)),13,2,17,1.3,371f56ec94ad,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04460.hoa
1state3ap1acc_04462.hoa,LTL,daisy+inv,0.090,G((!a | !b | !c) & F(a | b)),11,2,13,1.2,b0bfe0e14ff3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04462.hoa
1state3ap1acc_04490.hoa,LTL,daisy+inv,0.092,G(((!a & !b) | (a & b) | (a & !c)) & Fa),13,2,17,1.3,b4c9219e6902,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04490.hoa
1state3ap1acc_04492.hoa,LTL,daisy+inv,0.099,G(((!a & !b) | (a & b) | (!a & !c)) & F(a | b)),14,2,20,1.4,6589ef866558,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04492.hoa
1state3ap1acc_04494.hoa,LTL,daisy+inv,0.084,G((!c | (!a & !b) | (a & b)) & F(a | b)),13,2,17,1.3,780a9df2764f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04494.hoa
1state3ap1acc_04524.hoa,LTL,daisy+deep_roundtrip+inv,0.079,G((a & c) | (b & !c) | (!a & !b & XF(a | b))),14,2,19,1.4,9a76c678fede,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04524.hoa
1state3ap1acc_04526.hoa,LTL,daisy+inv,0.081,G((a | !b | !c) & F(a | b)),10,2,12,1.2,243ec4d0c7c7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04526.hoa
1state3ap1acc_04558.hoa,LTL,daisy+inv,0.079,G((!a | b | !c) & F(a | b)),10,2,12,1.2,784aef6d99a0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04558.hoa
1state3ap1acc_04609.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (!b & !c)) & F(!a & !c)),13,2,19,1.5,2a50f82c6a6c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04609.hoa
1state3ap1acc_04612.hoa,LTL,daisy+inv,0.083,G(((!a & !b & c) | (!a & b & !c) | (a & !b & !c)) & F(!a & b)),14,2,26,1.9,c33c51ac7700,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04612.hoa
1state3ap1acc_04613.hoa,LTL,daisy+inv,0.079,G(((!a & !c) | (!a & !b) | (!b & !c)) & F(!a & !c)),13,2,24,1.8,59cbd96d99ef,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04613.hoa
1state3ap1acc_04616.hoa,LTL,daisy+inv,0.083,G(((!a & !b & c) | (a & !c)) & F(a & b)),13,2,17,1.3,83bcb1d7900d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04616.hoa
1state3ap1acc_04617.hoa,LTL,daisy+inv,0.090,G(((!a & !b) | (a & !c)) & F((!a & !c) | (a & b))),15,2,22,1.5,18c9f79fe3a4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04617.hoa
1state3ap1acc_04620.hoa,LTL,daisy+inv,0.095,G(((!a & !b & c) | (a & !c) | (b & !c)) & Fb),13,2,19,1.5,9900b4b9b5d9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04620.hoa
1state3ap1acc_04621.hoa,LTL,daisy+inv,0.096,G((!c | (!a & !b)) & F((!a & !c) | (a & b))),14,2,20,1.4,1a485da37352,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04621.hoa
1state3ap1acc_04640.hoa,LTL,daisy+inv,0.081,G(((a & !b) | (!b & c)) & F(a & c)),11,2,15,1.4,bc0810972ce9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04640.hoa
1state3ap1acc_04641.hoa,LTL,daisy+inv,0.083,G(!b & F((!a & !c) | (a & c))),12,2,14,1.2,a6114535513d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04641.hoa
1state3ap1acc_04644.hoa,LTL,daisy+inv,0.080,G(((!a & b & !c) | (a & !b) | (!b & c)) & F((!a & b) | (a & c))),16,2,26,1.6,6a71d654423c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04644.hoa
1state3ap1acc_04645.hoa,LTL,daisy+inv,0.081,G((!b | (!a & !c)) & F((!a & !c) | (a & c))),13,2,20,1.5,830d6bf9ade2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04645.hoa
1state3ap1acc_04648.hoa,LTL,daisy+inv,0.083,G(((a & !c) | (!b & c)) & F((a & b) | (a & c))),14,2,19,1.4,23e8a927fcab,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04648.hoa
1state3ap1acc_04649.hoa,LTL,daisy+inv,0.082,G((!b | (a & !c)) & F((!a & !c) | (a & c) | (b & !c))),15,2,23,1.5,ab16966d3172,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04649.hoa
1state3ap1acc_04652.hoa,LTL,daisy+inv,0.085,G(((!b & c) | (b & !c) | (a & !b)) & F(b | (a & c))),14,2,21,1.5,cb437601ce87,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04652.hoa
1state3ap1acc_04653.hoa,LTL,daisy+inv,0.088,G((!b | !c) & F((!a & !c) | (a & c) | (a & b))),14,2,20,1.4,c4600b9ae462,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04653.hoa
1state3ap1acc_04672.hoa,LTL,daisy+inv,0.084,G(((!a & c) | (a & !b & !c)) & F(!a & b)),13,2,18,1.4,77c47d277713,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04672.hoa
1state3ap1acc_04673.hoa,LTL,daisy+inv,0.093,G(((!a & c) | (!b & !c)) & F((!a & b) | (!a & !c))),15,2,23,1.5,bbcafde7cdc4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04673.hoa
1state3ap1acc_04676.hoa,LTL,daisy+inv,0.112,G(((!a & b) | (!a & c) | (a & !b & !c)) & F(!a & b)),13,2,22,1.7,d25fb5728f16,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04676.hoa
1state3ap1acc_04677.hoa,LTL,daisy+inv,0.107,G((!a | (!b & !c)) & F((!a & b) | (!a & !c))),14,2,21,1.5,063cf733e4a2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04677.hoa
1state3ap1acc_04680.hoa,LTL,daisy+inv,0.082,G(((!a & c) | (a & !c)) & Fb),11,2,13,1.2,b69b50b74f0e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04680.hoa
1state3ap1acc_04681.hoa,LTL,daisy+inv,0.077,G(((!a & c) | (a & !c) | (!a & !b)) & F(b | (!a & !c))),15,2,24,1.6,7560b817e6c6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04681.hoa
1state3ap1acc_04684.hoa,LTL,daisy+inv,0.080,G(((!a & c) | (a & !c) | (!a & b)) & Fb),12,2,17,1.4,cc259131fd61,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04684.hoa
1state3ap1acc_04685.hoa,LTL,daisy+inv,0.082,G((!a | !c) & F(b | (!a & !c))),11,2,15,1.4,1ddddccd8d54,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04685.hoa
1state3ap1acc_04704.hoa,LTL,daisy+inv,0.080,G(((!a & c) | (a & !b)) & F((!a & b) | (a & c))),14,2,20,1.4,2acc92ac92f5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04704.hoa
1state3ap1acc_04705.hoa,LTL,daisy+inv,0.086,G((!b | (!a & c)) & F((!a & !c) | (a & c) | (!a & b))),15,2,23,1.5,824875c9d1e0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04705.hoa
1state3ap1acc_04708.hoa,LTL,daisy+inv,0.083,G(((!a & b) | (a & !b) | (!a & c)) & F((!a & b) | (a & c))),14,2,24,1.7,6a054ae73a33,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04708.hoa
1state3ap1acc_04709.hoa,LTL,daisy+inv,0.083,G((!a | !b) & F((!a & !c) | (a & c) | (b & c))),14,2,20,1.4,38333a8f4a57,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04709.hoa
1state3ap1acc_04712.hoa,LTL,daisy+inv,0.081,G(((!a & c) | (a & !c) | (a & !b)) & F(b | (a & c))),15,2,21,1.4,bf82514b550e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04712.hoa
1state3ap1acc_04713.hoa,LTL,daisy+inv,0.084,G((!b | (!a & c) | (a & !c)) & F(b | (!a & !c) | (a & c))),15,2,24,1.6,a77915fc55eb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04713.hoa
1state3ap1acc_04716.hoa,LTL,daisy+inv,0.083,G(((!b & c) | (b & !c) | (!a & b) | (a & !b)) & F(b | (a & c))),16,2,25,1.6,70a4d78c6f4c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04716.hoa
1state3ap1acc_04717.hoa,LTL,daisy+inv,0.083,G((!a | !b | !c) & F(b | (!a & !c) | (a & c))),13,2,20,1.5,a75ee7c44029,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04717.hoa
1state3ap1acc_04736.hoa,LTL,daisy+inv,0.089,G(((!a & !b & c) | (a & !b & !c) | (a & b & c)) & F(a & b)),14,2,23,1.6,40d95f9bfd7d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04736.hoa
1state3ap1acc_04737.hoa,LTL,daisy+inv,0.085,G(((!a & !b) | (a & b & c) | (!b & !c)) & F((!a & !c) | (a & b))),16,2,27,1.7,afa708583695,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04737.hoa
1state3ap1acc_04740.hoa,LTL,daisy+inv,0.081,G(((!a & !b & c) | (!a & b & !c) | (a & !b & !c) | (a & b & c)) & Fb),14,2,27,1.9,1de4490df559,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04740.hoa
1state3ap1acc_04741.hoa,LTL,daisy+inv,0.087,G(((!a & !c) | (!a & !b) | (a & b & c) | (!b & !c)) & F((!a & !c) | (a & b))),16,2,32,2.0,31c2c4b28040,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04741.hoa
1state3ap1acc_04744.hoa,LTL,daisy+inv,0.085,G(((a & b) | (!a & !b & c) | (a & !c)) & F(a & b)),13,2,20,1.5,49af3e94db50,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04744.hoa
1state3ap1acc_04745.hoa,LTL,daisy+inv,0.082,G(((a & b) | (!a & !b) | (a & !c)) & F((!a & !c) | (a & b))),15,2,25,1.7,9c4087dbf313,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04745.hoa
1state3ap1acc_04748.hoa,LTL,daisy+inv,0.085,G(((!a & !b & c) | (a & b) | (a & !c) | (b & !c)) & Fb),14,2,22,1.6,9d461ef99a9b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04748.hoa
1state3ap1acc_04749.hoa,LTL,daisy+inv,0.091,G((!c | (a & b) | (!a & !b)) & F((!a & !c) | (a & b))),14,2,23,1.6,357b95ad0944,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04749.hoa
1state3ap1acc_04768.hoa,LTL,daisy+inv,0.091,G(((a & c) | (a & !b) | (!b & c)) & F(a & c)),11,2,18,1.6,747651a238d2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04768.hoa
1state3ap1acc_04769.hoa,LTL,daisy+inv,0.089,G((!b | (a & c)) & F((!a & !c) | (a & c))),13,2,18,1.4,6c6a18212da9,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04769.hoa
1state3ap1acc_04772.hoa,LTL,daisy+inv,0.087,G(((a & c) | (!a & b & !c) | (a & !b) | (!b & c)) & F((!a & b) | (a & c))),16,2,29,1.8,33c7c3c1e21b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04772.hoa
1state3ap1acc_04773.hoa,LTL,daisy+inv,0.084,G((!b | (!a & !c) | (a & c)) & F((!a & !c) | (a & c))),13,2,23,1.8,5480efb0f06e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04773.hoa
1state3ap1acc_04776.hoa,LTL,daisy+inv,0.090,G((a | (!b & c)) & F((a & b) | (a & c))),12,2,16,1.3,79e09d123ae4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04776.hoa
1state3ap1acc_04777.hoa,LTL,daisy+inv,0.084,G((a | !b) & F((!a & !c) | (a & c) | (b & !c))),14,2,20,1.4,39b772704a1b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04777.hoa
1state3ap1acc_04780.hoa,LTL,daisy+inv,0.086,G((a | (!b & c) | (b & !c)) & F(b | (a & c))),13,2,18,1.4,068944d1368e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04780.hoa
1state3ap1acc_04781.hoa,LTL,daisy+inv,0.086,G((a | !b | !c) & F((!a & !c) | (a & c) | (a & b))),14,2,21,1.5,014d95e93d7d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04781.hoa
1state3ap1acc_04800.hoa,LTL,daisy+inv,0.084,G(((!a & c) | (a & !b & !c) | (b & c)) & Fb),13,2,18,1.4,a7197c5c185d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04800.hoa
1state3ap1acc_04801.hoa,LTL,daisy+inv,0.089,G(((!b & !c) | (b & c) | (!a & !b)) & F(b | (!a & !c))),15,2,24,1.6,aac537552ad5,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04801.hoa
1state3ap1acc_04804.hoa,LTL,daisy+inv,0.086,G(((!a & b) | (!a & c) | (a & !b & !c) | (b & c)) & Fb),14,2,22,1.6,52b26a2796fd,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04804.hoa
1state3ap1acc_04805.hoa,LTL,daisy+inv,0.080,G((!a | (!b & !c) | (b & c)) & F(b | (!a & !c))),14,2,21,1.5,9647b660b767,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04805.hoa
1state3ap1acc_04808.hoa,LTL,daisy+inv,0.086,G(((!a & c) | (a & !c) | (a & b)) & Fb),12,2,16,1.3,7e1b705e8d78,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04808.hoa
1state3ap1acc_04809.hoa,LTL,daisy+inv,0.082,G(((!b & !c) | (b & c) | (!a & !b) | (a & b)) & F(b | (!a & !c))),16,2,27,1.7,d1c5765da003,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04809.hoa
1state3ap1acc_04812.hoa,LTL,daisy+inv,0.084,G((b | (!a & c) | (a & !c)) & Fb),11,2,14,1.3,98a75c57e60a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04812.hoa
1state3ap1acc_04813.hoa,LTL,daisy+inv,0.081,G((!a | b | !c) & F(b | (!a & !c))),11,2,16,1.5,fcb6ed7a903c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04813.hoa
1state3ap1acc_04832.hoa,LTL,daisy+inv,0.083,G((c | (a & !b)) & F((!a & b) | (a & c))),13,2,17,1.3,09b5cafcf7ed,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04832.hoa
1state3ap1acc_04833.hoa,LTL,daisy+inv,0.092,G((!b | c) & F((!a & !c) | (a & c) | (!a & b))),14,2,20,1.4,91acaba803a3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04833.hoa
1state3ap1acc_04836.hoa,LTL,daisy+inv,0.086,G((c | (!a & b) | (a & !b)) & F((!a & b) | (a & c))),13,2,21,1.6,b6816a9ac517,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04836.hoa
1state3ap1acc_04837.hoa,LTL,daisy+inv,0.086,G((!a | !b | c) & F((!a & !c) | (a & c) | (!a & b))),14,2,22,1.6,82cb3d3750b4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04837.hoa
1state3ap1acc_04840.hoa,LTL,daisy+inv,0.080,G((a | c) & F(b | (a & c))),9,2,11,1.2,086cab87a4a2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04840.hoa
1state3ap1acc_04841.hoa,LTL,daisy+inv,0.080,G((a | !b | c) & F(b | (!a & !c) | (a & c))),13,2,18,1.4,32f77438f0e0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04841.hoa
1state3ap1acc_04844.hoa,LTL,daisy+inv,0.084,G((a | b | c) & F(b | (a & c))),9,2,12,1.3,ba5c428f9341,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04844.hoa
1state3ap1acc_04845.hoa,LTL,daisy,0.084,GF(b | (!a & !c) | (a & c)),10,2,12,1.2,d324e49490c7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04845.hoa
1state3ap1acc_04868.hoa,LTL,daisy+inv,0.081,G(((!a & !b) | (!a & !c) | (!b & !c)) & F(!a & b)),14,2,23,1.6,39a29c19c837,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04868.hoa
1state3ap1acc_04872.hoa,LTL,daisy+inv,0.084,G(((!a & !b) | (a & !c)) & F(a & b)),13,2,16,1.2,3fac12c9e0ad,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04872.hoa
1state3ap1acc_04876.hoa,LTL,daisy+inv,0.092,G((!c | (!a & !b)) & Fb),11,2,12,1.1,36980f468ad0,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04876.hoa
1state3ap1acc_04896.hoa,LTL,daisy+inv,0.079,G(!b & F(a & c)),8,2,8,1.0,0b96400dd567,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04896.hoa
1state3ap1acc_04900.hoa,LTL,daisy+inv,0.087,G((!b | (!a & !c)) & F((!a & b) | (a & c))),14,2,19,1.4,f3b66369096e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04900.hoa
1state3ap1acc_04904.hoa,LTL,daisy+inv,0.087,G((!b | (a & !c)) & F((a & b) | (a & c))),13,2,17,1.3,d43432d9b24d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04904.hoa
1state3ap1acc_04908.hoa,LTL,daisy+inv,0.086,G((!b | !c) & F(b | (a & c))),11,2,13,1.2,4a84b7497856,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04908.hoa
1state3ap1acc_04928.hoa,LTL,daisy+inv,0.080,G(((!a & c) | (!b & !c)) & F(!a & b)),13,2,17,1.3,cd064e933e84,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04928.hoa
1state3ap1acc_04932.hoa,LTL,daisy+inv,0.082,G((!a | (!b & !c)) & F(!a & b)),12,2,15,1.2,aa71c1c735ba,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04932.hoa
1state3ap1acc_04936.hoa,LTL,daisy+inv,0.086,G(((!a & c) | (a & !c) | (!a & !b)) & Fb),13,2,18,1.4,0f6a5af201df,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04936.hoa
1state3ap1acc_04940.hoa,LTL,daisy+inv,0.096,G((!a | !c) & Fb),9,2,9,1.0,ce6c124f56fa,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04940.hoa
1state3ap1acc_04960.hoa,LTL,daisy+inv,0.079,G((!b | (!a & c)) & F((!a & b) | (a & c))),13,2,18,1.4,6d4f7a4ec29f,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04960.hoa
1state3ap1acc_04964.hoa,LTL,daisy+inv,0.080,G((!a | !b) & F((!a & b) | (a & c))),12,2,16,1.3,1ee1c3c8ea2e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04964.hoa
1state3ap1acc_04968.hoa,LTL,daisy+inv,0.083,G((!b | (!a & c) | (a & !c)) & F(b | (a & c))),14,2,19,1.4,914a02f86c8b,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04968.hoa
1state3ap1acc_04972.hoa,LTL,daisy+inv,0.081,G((!a | !b | !c) & F(b | (a & c))),12,2,15,1.2,5a748c39481c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04972.hoa
1state3ap1acc_04992.hoa,LTL,daisy+inv,0.097,G(((!a & !b) | (a & b & c) | (!b & !c)) & F(a & b)),14,2,21,1.5,32a0a8a508dc,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04992.hoa
1state3ap1acc_04996.hoa,LTL,daisy+inv,0.080,G(((!a & !b) | (!a & !c) | (a & b & c) | (!b & !c)) & Fb),14,2,24,1.7,4f2ee21a2cfb,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_04996.hoa
1state3ap1acc_05000.hoa,LTL,daisy+inv,0.086,G(((a & b) | (!a & !b) | (a & !c)) & F(a & b)),13,2,19,1.5,1c8df56b7cd7,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05000.hoa
1state3ap1acc_05004.hoa,LTL,daisy+inv,0.084,G((!c | (!a & !b) | (a & b)) & Fb),12,2,15,1.2,3b773f644e03,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05004.hoa
1state3ap1acc_05024.hoa,LTL,daisy+inv,0.084,G((!b | (a & c)) & F(a & c)),9,2,12,1.3,5b9d95bc55e8,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05024.hoa
1state3ap1acc_05028.hoa,LTL,daisy+inv,0.098,G((!b | (a & c) | (!a & !c)) & F((!a & b) | (a & c))),14,2,22,1.6,82a6aa13ba27,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05028.hoa
1state3ap1acc_05032.hoa,LTL,daisy+inv,0.084,G((a | !b) & F((a & b) | (a & c))),11,2,14,1.3,d1f828734b49,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05032.hoa
1state3ap1acc_05036.hoa,LTL,daisy+inv,0.080,G((a | !b | !c) & F(b | (a & c))),11,2,14,1.3,492b370e4325,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05036.hoa
1state3ap1acc_05056.hoa,LTL,daisy+inv,0.081,G(((!b & !c) | (b & c) | (!a & !b)) & Fb),13,2,18,1.4,f6fa8d938f6d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05056.hoa
1state3ap1acc_05060.hoa,LTL,daisy+inv,0.083,G((!a | (!b & !c) | (b & c)) & Fb),12,2,15,1.2,3942c1f616b3,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05060.hoa
1state3ap1acc_05064.hoa,LTL,daisy+inv,0.088,G(((!b & !c) | (b & c) | (!a & !b) | (a & b)) & Fb),14,2,21,1.5,507dbd7a8476,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05064.hoa
1state3ap1acc_05068.hoa,LTL,daisy+inv,0.093,G((!a | b | !c) & Fb),9,2,10,1.1,4bb9478d173c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05068.hoa
1state3ap1acc_05088.hoa,LTL,daisy+inv,0.085,G((!b | c) & F((!a & b) | (a & c))),12,2,15,1.2,cf3c302d9db2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05088.hoa
1state3ap1acc_05092.hoa,LTL,daisy+inv,0.079,G((!a | !b | c) & F((!a & b) | (a & c))),12,2,17,1.4,850b17bd5a7d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05092.hoa
1state3ap1acc_05096.hoa,LTL,daisy+inv,0.082,G((a | !b | c) & F(b | (a & c))),10,2,13,1.3,9fae0f3d7368,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05096.hoa
1state3ap1acc_05100.hoa,LTL,daisy,0.085,GF(b | (a & c)),7,2,7,1.0,63cd252f1a65,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05100.hoa
1state3ap1acc_05121.hoa,LTL,daisy+inv,0.080,G(((!a & !b) | (!a & !c)) & F(!b & !c)),13,2,19,1.5,09050da6b17a,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05121.hoa
1state3ap1acc_05122.hoa,LTL,daisy+inv,0.088,G(((!a & !b & c) | (!a & b & !c) | (a & !b & !c)) & Fa),13,2,23,1.8,1d10a24392c8,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05122.hoa
1state3ap1acc_05123.hoa,LTL,daisy+inv,0.097,G(((!b & !c) | (!a & !b) | (!a & !c)) & F(!b & !c)),13,2,24,1.8,da76c7994b61,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05123.hoa
1state3ap1acc_05128.hoa,LTL,daisy+inv,0.081,G(((!a & !b & c) | (b & !c)) & Fa),12,2,15,1.2,a837981dfd3d,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05128.hoa
1state3ap1acc_05129.hoa,LTL,daisy+inv,0.083,G(((!a & !b) | (b & !c)) & F(a | (!b & !c))),14,2,20,1.4,088edb42f4c6,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05129.hoa
1state3ap1acc_05130.hoa,LTL,daisy+inv,0.080,G(((!a & !b & c) | (a & !c) | (b & !c)) & Fa),13,2,19,1.5,9be64c16830e,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05130.hoa
1state3ap1acc_05131.hoa,LTL,daisy+inv,0.084,G((!c | (!a & !b)) & F(a | (!b & !c))),13,2,18,1.4,cee6f6b04695,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05131.hoa
1state3ap1acc_05152.hoa,LTL,daisy+inv,0.087,G(((!a & b & !c) | (!b & c)) & Fa),12,2,15,1.2,2d7be3423886,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05152.hoa
1state3ap1acc_05153.hoa,LTL,daisy+inv,0.082,G(((!a & !c) | (!b & c)) & F(a | (!b & !c))),14,2,20,1.4,4048cb9d09b2,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05153.hoa
1state3ap1acc_05154.hoa,LTL,daisy+inv,0.088,G(((!a & b & !c) | (a & !b) | (!b & c)) & Fa),13,2,19,1.5,654c5c92da6c,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05154.hoa
1state3ap1acc_05155.hoa,LTL,daisy+inv,0.099,G((!b | (!a & !c)) & F(a | (!b & !c))),13,2,18,1.4,d12df52d41b4,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05155.hoa
1state3ap1acc_05160.hoa,LTL,daisy+inv,0.078,G(((!b & c) | (b & !c)) & Fa),11,2,13,1.2,92dc94fee8b1,TRUE,genaut/corpus/1state3ap1acc/1state3ap1acc_05160.hoa
