input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,check_s,source
2state1ap1acc_17248.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17248.hoa
2state1ap1acc_17250.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17250.hoa
2state1ap1acc_17252.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17252.hoa
2state1ap1acc_17254.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17254.hoa
2state1ap1acc_17256.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17256.hoa
2state1ap1acc_17260.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17260.hoa
2state1ap1acc_17280.hoa,NOT_LTL,oracle,0.589,p=2 u=[a] v=[a] x=[a; !a; cycle{a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17280.hoa
2state1ap1acc_17281.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17281.hoa
2state1ap1acc_17282.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17282.hoa
2state1ap1acc_17284.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17284.hoa
2state1ap1acc_17286.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17286.hoa
2state1ap1acc_17288.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17288.hoa
2state1ap1acc_17289.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17289.hoa
2state1ap1acc_17292.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17292.hoa
2state1ap1acc_17296.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17296.hoa
2state1ap1acc_17297.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17297.hoa
2state1ap1acc_17300.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17300.hoa
2state1ap1acc_17304.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17304.hoa
2state1ap1acc_17305.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17305.hoa
2state1ap1acc_17308.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17308.hoa
2state1ap1acc_17344.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17344.hoa
2state1ap1acc_17345.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17345.hoa
2state1ap1acc_17346.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17346.hoa
2state1ap1acc_17348.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17348.hoa
2state1ap1acc_17350.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17350.hoa
2state1ap1acc_17352.hoa,LTL,oracle,0.618,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17352.hoa
2state1ap1acc_17353.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17353.hoa
2state1ap1acc_17356.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17356.hoa
2state1ap1acc_17432.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17432.hoa
2state1ap1acc_17448.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17448.hoa
2state1ap1acc_17464.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17464.hoa
2state1ap1acc_17474.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17474.hoa
2state1ap1acc_17538.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17538.hoa
2state1ap1acc_17552.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17552.hoa
2state1ap1acc_17554.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17554.hoa
2state1ap1acc_17560.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17560.hoa
2state1ap1acc_17602.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17602.hoa
2state1ap1acc_17936.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17936.hoa
2state1ap1acc_17937.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17937.hoa
2state1ap1acc_17938.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17938.hoa
2state1ap1acc_17940.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17940.hoa
2state1ap1acc_17944.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17944.hoa
2state1ap1acc_17945.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17945.hoa
2state1ap1acc_17948.hoa,LTL,oracle,0.582,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17948.hoa
2state1ap1acc_17952.hoa,NOT_LTL,oracle,0.590,p=2 u=[a] v=[a] x=[a; !a; cycle{a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17952.hoa
2state1ap1acc_17953.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17953.hoa
2state1ap1acc_17954.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17954.hoa
2state1ap1acc_17960.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17960.hoa
2state1ap1acc_17961.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17961.hoa
2state1ap1acc_17968.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17968.hoa
2state1ap1acc_17969.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17969.hoa
2state1ap1acc_17970.hoa,LTL,oracle,0.586,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17970.hoa
2state1ap1acc_17972.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17972.hoa
2state1ap1acc_17976.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17976.hoa
2state1ap1acc_17977.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17977.hoa
2state1ap1acc_17980.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17980.hoa
2state1ap1acc_17985.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17985.hoa
2state1ap1acc_17993.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_17993.hoa
2state1ap1acc_18017.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18017.hoa
2state1ap1acc_18025.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18025.hoa
2state1ap1acc_18048.hoa,NOT_LTL,oracle,0.594,p=2 u=[a; a] v=[a] x=[!a; cycle{a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18048.hoa
2state1ap1acc_18049.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18049.hoa
2state1ap1acc_18050.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18050.hoa
2state1ap1acc_18052.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18052.hoa
2state1ap1acc_18056.hoa,LTL,oracle,0.620,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18056.hoa
2state1ap1acc_18057.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18057.hoa
2state1ap1acc_18060.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18060.hoa
2state1ap1acc_18064.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18064.hoa
2state1ap1acc_18065.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18065.hoa
2state1ap1acc_18066.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18066.hoa
2state1ap1acc_18068.hoa,LTL,oracle,0.585,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18068.hoa
2state1ap1acc_18072.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18072.hoa
2state1ap1acc_18073.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18073.hoa
2state1ap1acc_18076.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18076.hoa
2state1ap1acc_18112.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18112.hoa
2state1ap1acc_18113.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18113.hoa
2state1ap1acc_18116.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18116.hoa
2state1ap1acc_18120.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18120.hoa
2state1ap1acc_18121.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18121.hoa
2state1ap1acc_18124.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18124.hoa
2state1ap1acc_18438.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18438.hoa
2state1ap1acc_18452.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18452.hoa
2state1ap1acc_18454.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18454.hoa
2state1ap1acc_18456.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18456.hoa
2state1ap1acc_18460.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18460.hoa
2state1ap1acc_18468.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18468.hoa
2state1ap1acc_18472.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18472.hoa
2state1ap1acc_18473.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18473.hoa
2state1ap1acc_18476.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18476.hoa
2state1ap1acc_18484.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18484.hoa
2state1ap1acc_18488.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18488.hoa
2state1ap1acc_18492.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18492.hoa
2state1ap1acc_18497.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18497.hoa
2state1ap1acc_18498.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18498.hoa
2state1ap1acc_18528.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18528.hoa
2state1ap1acc_18529.hoa,NOT_LTL,oracle,0.590,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18529.hoa
2state1ap1acc_18532.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18532.hoa
2state1ap1acc_18536.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18536.hoa
2state1ap1acc_18544.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18544.hoa
2state1ap1acc_18546.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18546.hoa
2state1ap1acc_18561.hoa,NOT_LTL,oracle,0.591,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18561.hoa
2state1ap1acc_18562.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18562.hoa
2state1ap1acc_18576.hoa,NOT_LTL,oracle,0.628,p=2 u=[] v=[a] y=[a; !a],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18576.hoa
2state1ap1acc_18577.hoa,NOT_LTL,oracle,0.591,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18577.hoa
2state1ap1acc_18580.hoa,NOT_LTL,oracle,0.590,p=2 u=[] v=[a] y=[a; !a],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18580.hoa
2state1ap1acc_18625.hoa,NOT_LTL,oracle,0.590,p=2 u=[a] v=[a] x=[cycle{!a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18625.hoa
2state1ap1acc_18704.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18704.hoa
2state1ap1acc_18705.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18705.hoa
2state1ap1acc_18706.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18706.hoa
2state1ap1acc_18708.hoa,LTL,oracle,0.598,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18708.hoa
2state1ap1acc_18710.hoa,LTL,oracle,0.602,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18710.hoa
2state1ap1acc_18720.hoa,NOT_LTL,oracle,0.598,p=2 u=[a] v=[a] x=[a; !a; cycle{a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18720.hoa
2state1ap1acc_18721.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18721.hoa
2state1ap1acc_18722.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18722.hoa
2state1ap1acc_18724.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18724.hoa
2state1ap1acc_18726.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18726.hoa
2state1ap1acc_18728.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18728.hoa
2state1ap1acc_18732.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18732.hoa
2state1ap1acc_18736.hoa,LTL,oracle,0.599,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18736.hoa
2state1ap1acc_18737.hoa,LTL,oracle,0.597,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18737.hoa
2state1ap1acc_18738.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18738.hoa
2state1ap1acc_18740.hoa,LTL,oracle,0.595,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18740.hoa
2state1ap1acc_18742.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18742.hoa
2state1ap1acc_18744.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18744.hoa
2state1ap1acc_18748.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18748.hoa
2state1ap1acc_18752.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18752.hoa
2state1ap1acc_18753.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18753.hoa
2state1ap1acc_18754.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18754.hoa
2state1ap1acc_18758.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18758.hoa
2state1ap1acc_18760.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18760.hoa
2state1ap1acc_18784.hoa,NOT_LTL,oracle,0.593,p=2 u=[a; a] v=[a] x=[cycle{!a; a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18784.hoa
2state1ap1acc_18785.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18785.hoa
2state1ap1acc_18786.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18786.hoa
2state1ap1acc_18788.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18788.hoa
2state1ap1acc_18790.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18790.hoa
2state1ap1acc_18792.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18792.hoa
2state1ap1acc_18796.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18796.hoa
2state1ap1acc_18816.hoa,NOT_LTL,oracle,0.602,p=2 u=[a] v=[a] x=[cycle{a; !a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18816.hoa
2state1ap1acc_18818.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18818.hoa
2state1ap1acc_18820.hoa,NOT_LTL,oracle,0.593,p=2 u=[] v=[a] y=[a; !a],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18820.hoa
2state1ap1acc_18822.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18822.hoa
2state1ap1acc_18824.hoa,LTL,oracle,0.603,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18824.hoa
2state1ap1acc_18828.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18828.hoa
2state1ap1acc_18834.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18834.hoa
2state1ap1acc_18838.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18838.hoa
2state1ap1acc_18880.hoa,NOT_LTL,oracle,0.591,p=2 u=[a] v=[a] x=[cycle{a; !a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18880.hoa
2state1ap1acc_18882.hoa,LTL,oracle,0.588,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18882.hoa
2state1ap1acc_18884.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18884.hoa
2state1ap1acc_18886.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18886.hoa
2state1ap1acc_18888.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18888.hoa
2state1ap1acc_18892.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_18892.hoa
2state1ap1acc_19476.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19476.hoa
2state1ap1acc_19480.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19480.hoa
2state1ap1acc_19492.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19492.hoa
2state1ap1acc_19496.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19496.hoa
2state1ap1acc_19508.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19508.hoa
2state1ap1acc_19512.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19512.hoa
2state1ap1acc_19521.hoa,LTL,oracle,0.596,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19521.hoa
2state1ap1acc_19522.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19522.hoa
2state1ap1acc_19552.hoa,NOT_LTL,oracle,0.595,p=2 u=[a; a] v=[a] x=[cycle{!a; a}],,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19552.hoa
2state1ap1acc_19553.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19553.hoa
2state1ap1acc_19554.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19554.hoa
2state1ap1acc_19556.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19556.hoa
2state1ap1acc_19560.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19560.hoa
2state1ap1acc_19585.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19585.hoa
2state1ap1acc_19586.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19586.hoa
2state1ap1acc_19600.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19600.hoa
2state1ap1acc_19601.hoa,LTL,oracle,0.590,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19601.hoa
2state1ap1acc_19602.hoa,LTL,oracle,0.592,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19602.hoa
2state1ap1acc_19604.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19604.hoa
2state1ap1acc_19608.hoa,LTL,oracle,0.593,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19608.hoa
2state1ap1acc_19649.hoa,LTL,oracle,0.589,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19649.hoa
2state1ap1acc_19650.hoa,LTL,oracle,0.594,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_19650.hoa
2state1ap1acc_24833.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24833.hoa
2state1ap1acc_24834.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24834.hoa
2state1ap1acc_24838.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24838.hoa
2state1ap1acc_24841.hoa,LTL,oracle,0.587,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24841.hoa
2state1ap1acc_24848.hoa,LTL,oracle,0.591,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24848.hoa
2state1ap1acc_24849.hoa,LTL,oracle,0.579,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24849.hoa
2state1ap1acc_24852.hoa,LTL,oracle,0.611,LTL,,,,,,OFF,,genaut/corpus/2state1ap1acc/2state1ap1acc_24852.hoa
