id,layer,nC,R,sigma,aperiodic,c3_status,result,pass_k,k0,k1,k2,k3,collectedF,max_states,absorption,group,other,other_split,bug,time_s
2state2ap2acc_parity_05085549669203501058,7,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,607,1253,0,0,0,0,0,0.31
2state2ap2acc_parity_05085549669203501058,9,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,607,1253,0,0,0,0,0,0.34
2state2ap2acc_parity_05085549669203501058,11,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,607,1253,0,0,0,0,0,0.32
2state2ap2acc_parity_05085549669203501058_c,6,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,607,1253,0,0,0,0,0,0.57
2state2ap2acc_parity_05085549669203501058_c,7,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,607,1253,0,0,0,0,0,0.56
2state2ap2acc_parity_05085549669203501058_c,9,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,607,1253,0,0,0,0,0,0.59
2state2ap2acc_parity_05085549669203501058_c,11,28,4,4,1,UNDECIDED,C@0,0,P,-,-,-,607,1253,0,0,0,0,0,0.57
2state2ap2acc_parity_05207513304957954670,2,9,2,4,0,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_05207513304957954670,4,9,2,4,0,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_05207513304957954670,5,9,1,4,0,UNDECIDED,C@0,0,P,-,-,-,15,30,0,9,0,0,0,0.00
2state1ap1acc_07304,5,10,1,2,1,UNDECIDED,C@1,1,C,P,-,-,6,11,6,0,1,0,0,0.00
2state1ap1acc_07304,6,10,1,2,1,UNDECIDED,C@1,1,C,P,-,-,6,11,6,0,1,0,0,0.00
2state2ap2acc_parity_05207513304957954670_c,2,9,2,4,0,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_05207513304957954670_c,4,9,2,4,0,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_05207513304957954670_c,5,9,1,4,0,UNDECIDED,C@0,0,P,-,-,-,15,30,0,9,0,0,0,0.00
2state2ap2acc_parity_05235049127064699020,3,47,4,4,0,UNDECIDED,C@0,0,P,-,-,-,72,130,0,0,0,0,0,0.03
2state2ap2acc_parity_05235049127064699020,7,47,4,4,0,UNDECIDED,C@0,0,P,-,-,-,72,130,0,0,0,0,0,0.03
2state2ap2acc_parity_05235049127064699020,10,47,4,4,0,UNDECIDED,C@0,0,P,-,-,-,72,130,0,0,0,0,0,0.03
2state2ap2acc_parity_05235049127064699020,11,47,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.01
2state2ap2acc_parity_05235049127064699020,13,47,4,4,0,UNDECIDED,C@0,0,P,-,-,-,72,130,0,0,0,0,0,0.03
2state2ap2acc_parity_05235049127064699020_c,3,47,4,4,0,UNDECIDED,C@0,0,P,-,-,-,72,130,0,0,0,0,0,0.03
2state2ap2acc_parity_05235049127064699020_c,7,47,4,4,0,UNDECIDED,C@0,0,P,-,-,-,72,130,0,0,0,0,0,0.03
2state2ap2acc_parity_05235049127064699020_c,10,47,4,4,0,UNDECIDED,C@0,0,P,-,-,-,72,130,0,0,0,0,0,0.03
2state2ap2acc_parity_05235049127064699020_c,11,47,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.01
2state2ap2acc_parity_05235049127064699020_c,13,47,4,4,0,UNDECIDED,C@0,0,P,-,-,-,72,130,0,0,0,0,0,0.03
2state2ap2acc_parity_05502713764944941083,3,21,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05502713764944941083_c,3,21,3,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05522610772710766970,4,25,3,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05522610772710766970_c,4,25,3,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05552053962249537673,5,13,2,3,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05552053962249537673,6,13,2,3,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05552053962249537673,7,13,1,3,0,UNDECIDED,C@1,1,C,P,-,-,159,160,0,14,0,0,0,0.01
2state2ap2acc_parity_05552053962249537673_c,5,13,2,3,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05552053962249537673_c,6,13,2,3,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05552053962249537673_c,7,13,1,3,0,UNDECIDED,C@1,1,C,P,-,-,159,160,0,14,0,0,0,0.01
2state2ap2acc_parity_05582098488714787854,5,9,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05582098488714787854,6,9,1,4,1,UNDECIDED,C@1,1,C,P,-,-,26300,26144,3,0,1,0,0,3.93
2state1ap1acc_07304_c,5,10,1,2,1,UNDECIDED,C@1,1,C,P,-,-,6,11,6,0,1,0,0,0.00
2state1ap1acc_07304_c,6,10,1,2,1,UNDECIDED,C@1,1,C,P,-,-,6,11,6,0,1,0,0,0.00
2state2ap2acc_parity_05582098488714787854_c,5,9,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05582098488714787854_c,6,9,1,4,1,UNDECIDED,C@1,1,C,P,-,-,26300,26144,3,0,1,0,0,4.04
2state2ap2acc_parity_05595583569518420391,1,22,3,4,1,UNDECIDED,C@0,0,P,-,-,-,14,19,0,0,0,0,0,0.00
2state2ap2acc_parity_05595583569518420391,3,22,3,4,1,UNDECIDED,C@0,0,P,-,-,-,14,19,0,0,0,0,0,0.00
2state2ap2acc_parity_05595583569518420391_c,1,22,3,4,1,UNDECIDED,C@0,0,P,-,-,-,14,19,0,0,0,0,0,0.00
2state2ap2acc_parity_05595583569518420391_c,3,22,3,4,1,UNDECIDED,C@0,0,P,-,-,-,14,19,0,0,0,0,0,0.00
2state2ap2acc_parity_05639336569468892253,4,11,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05639336569468892253,5,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_05639336569468892253,7,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_05639336569468892253_c,4,11,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05639336569468892253_c,5,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_05639336569468892253_c,7,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_05770070685202830714,2,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,62,103,0,0,0,0,0,0.01
2state2ap2acc_parity_05770070685202830714,4,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,62,103,0,0,0,0,0,0.01
2state2ap2acc_parity_05770070685202830714_c,2,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,62,103,0,0,0,0,0,0.01
2state2ap2acc_parity_05770070685202830714_c,4,17,3,4,1,UNDECIDED,C@0,0,P,-,-,-,62,103,0,0,0,0,0,0.01
2state2ap2acc_parity_05797946903552054708,2,12,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05797946903552054708,3,12,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05797946903552054708,4,12,2,4,0,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05797946903552054708,5,12,2,4,0,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05797946903552054708_c,2,12,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05797946903552054708_c,3,12,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05797946903552054708_c,4,12,2,4,0,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05797946903552054708_c,5,12,2,4,0,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05806028810992486435,3,11,2,3,0,UNDECIDED,C@0,0,P,-,-,-,14,18,0,0,0,0,0,0.00
2state2ap2acc_parity_05806028810992486435,4,11,2,3,0,UNDECIDED,C@0,0,P,-,-,-,14,18,0,0,0,0,0,0.00
2state2ap2acc_parity_05806028810992486435,5,11,2,3,0,UNDECIDED,C@0,0,P,-,-,-,14,18,0,0,0,0,0,0.00
2state1ap1acc_16912,1,7,2,2,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state1ap1acc_16912,3,7,2,2,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state2ap2acc_parity_05806028810992486435_c,3,11,2,3,0,UNDECIDED,C@0,0,P,-,-,-,14,18,0,0,0,0,0,0.00
2state2ap2acc_parity_05806028810992486435_c,4,11,2,3,0,UNDECIDED,C@0,0,P,-,-,-,14,18,0,0,0,0,0,0.00
2state2ap2acc_parity_05806028810992486435_c,5,11,2,3,0,UNDECIDED,C@0,0,P,-,-,-,14,18,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626,1,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626,2,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626,4,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626,5,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626,6,11,1,4,1,UNDECIDED,C@1,1,C,P,-,-,26300,26213,8,0,4,0,0,3.94
2state2ap2acc_parity_05818903733895315626_c,1,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626_c,2,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626_c,4,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626_c,5,11,2,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05818903733895315626_c,6,11,1,4,1,UNDECIDED,C@1,1,C,P,-,-,26300,26213,8,0,4,0,0,6.28
2state2ap2acc_parity_05826851342453902195,1,14,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state2ap2acc_parity_05826851342453902195,3,14,3,4,1,UNDECIDED,C@0,0,P,-,-,-,223,471,0,0,0,0,0,0.09
2state2ap2acc_parity_05826851342453902195,4,14,3,4,1,UNDECIDED,C@0,0,P,-,-,-,223,471,0,0,0,0,0,0.09
2state2ap2acc_parity_05826851342453902195,5,14,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state2ap2acc_parity_05826851342453902195,6,14,3,4,1,UNDECIDED,C@0,0,P,-,-,-,223,471,0,0,0,0,0,0.09
2state2ap2acc_parity_05826851342453902195_c,1,14,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state2ap2acc_parity_05826851342453902195_c,3,14,3,4,1,UNDECIDED,C@0,0,P,-,-,-,223,471,0,0,0,0,0,0.05
2state2ap2acc_parity_05826851342453902195_c,4,14,3,4,1,UNDECIDED,C@0,0,P,-,-,-,223,471,0,0,0,0,0,0.05
2state2ap2acc_parity_05826851342453902195_c,5,14,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state2ap2acc_parity_05826851342453902195_c,6,14,3,4,1,UNDECIDED,C@0,0,P,-,-,-,223,471,0,0,0,0,0,0.05
2state2ap2acc_parity_05913204971327426092,4,16,2,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05913204971327426092,5,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,315,619,0,0,0,0,0,0.09
2state2ap2acc_parity_05913204971327426092,6,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,315,619,0,0,0,0,0,0.09
2state2ap2acc_parity_05913204971327426092,7,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,315,619,0,0,0,0,0,0.09
2state2ap2acc_parity_05913204971327426092_c,4,16,2,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_05913204971327426092_c,5,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,315,619,0,0,0,0,0,0.15
2state2ap2acc_parity_05913204971327426092_c,6,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,315,619,0,0,0,0,0,0.14
2state2ap2acc_parity_05913204971327426092_c,7,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,315,619,0,0,0,0,0,0.11
2state2ap2acc_parity_05920476525052686559,3,8,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_05920476525052686559,4,8,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_05928472454425936171,1,8,2,4,1,UNDECIDED,C@0,0,P,-,-,-,63,112,0,0,0,0,0,0.00
2state2ap2acc_parity_05928472454425936171,4,8,2,4,1,UNDECIDED,C@0,0,P,-,-,-,63,112,0,0,0,0,0,0.00
2state2ap2acc_parity_05928472454425936171_c,1,8,2,4,1,UNDECIDED,C@0,0,P,-,-,-,63,112,0,0,0,0,0,0.00
2state2ap2acc_parity_05928472454425936171_c,4,8,2,4,1,UNDECIDED,C@0,0,P,-,-,-,63,112,0,0,0,0,0,0.00
2state1ap1acc_16912_c,1,7,2,2,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state1ap1acc_16912_c,3,7,2,2,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state2ap2acc_parity_05940145179351090329,3,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,371,629,0,0,0,0,0,0.09
2state2ap2acc_parity_05940145179351090329,4,16,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05940145179351090329,7,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,371,629,0,0,0,0,0,0.09
2state2ap2acc_parity_05940145179351090329,8,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,371,629,0,0,0,0,0,0.09
2state2ap2acc_parity_05940145179351090329_c,3,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,371,629,0,0,0,0,0,0.17
2state2ap2acc_parity_05940145179351090329_c,4,16,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05940145179351090329_c,7,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,371,629,0,0,0,0,0,0.16
2state2ap2acc_parity_05940145179351090329_c,8,16,3,4,1,UNDECIDED,C@0,0,P,-,-,-,371,629,0,0,0,0,0,0.16
2state2ap2acc_parity_05983266170514214042,2,17,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_05983266170514214042_c,2,17,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06007239577792849073,6,8,1,4,1,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06007239577792849073,7,8,1,4,1,UNDECIDED,C@0,0,P,-,-,-,15,15,0,0,0,0,0,0.00
2state2ap2acc_parity_06007239577792849073_c,6,8,1,4,1,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06007239577792849073_c,7,8,1,4,1,UNDECIDED,C@0,0,P,-,-,-,15,15,0,0,0,0,0,0.00
2state2ap2acc_parity_06084030313741287994,3,14,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06084030313741287994,4,14,2,4,0,UNDECIDED,C@0,0,P,-,-,-,9,9,0,0,0,0,0,0.00
2state2ap2acc_parity_06084030313741287994,5,14,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06084030313741287994,6,14,2,4,0,UNDECIDED,C@0,0,P,-,-,-,9,9,0,0,0,0,0,0.00
2state2ap2acc_parity_06084030313741287994_c,3,14,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06084030313741287994_c,4,14,2,4,0,UNDECIDED,C@0,0,P,-,-,-,9,9,0,0,0,0,0,0.00
2state2ap2acc_parity_06084030313741287994_c,5,14,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06084030313741287994_c,6,14,2,4,0,UNDECIDED,C@0,0,P,-,-,-,9,9,0,0,0,0,0,0.00
2state2ap2acc_parity_06101139230342572179,3,15,2,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_06101139230342572179,4,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,543,973,0,0,0,0,0,0.24
2state2ap2acc_parity_06101139230342572179,5,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,543,973,0,0,0,0,0,0.22
2state2ap2acc_parity_06101139230342572179,6,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,543,973,0,0,0,0,0,0.24
2state2ap2acc_parity_06101139230342572179_c,3,15,2,4,1,UNDECIDED,C@0,0,P,-,-,-,6,5,0,0,0,0,0,0.00
2state2ap2acc_parity_06101139230342572179_c,4,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,543,973,0,0,0,0,0,0.14
2state2ap2acc_parity_06101139230342572179_c,5,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,543,973,0,0,0,0,0,0.13
2state2ap2acc_parity_06101139230342572179_c,6,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,543,973,0,0,0,0,0,0.13
2state1ap1acc_16928,4,9,2,2,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06121712892534646836,3,9,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06121712892534646836,4,9,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_06121712892534646836,5,9,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_06121712892534646836_c,3,9,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06121712892534646836_c,4,9,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_06121712892534646836_c,5,9,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,57,0,0,0,0,0,0.00
2state2ap2acc_parity_06225188326956246735,5,6,1,4,1,UNDECIDED,C@0,0,P,-,-,-,15,19,0,0,0,0,0,0.00
2state2ap2acc_parity_06225188326956246735_c,5,6,1,4,1,UNDECIDED,C@0,0,P,-,-,-,15,19,0,0,0,0,0,0.00
2state2ap2acc_parity_06244681258165973017,3,10,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06244681258165973017,4,10,2,4,1,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06244681258165973017,6,10,2,4,1,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06244681258165973017,7,10,1,4,1,UNDECIDED,C@1,1,C,P,-,-,26300,26679,8,0,4,0,0,4.64
2state2ap2acc_parity_06244681258165973017_c,3,10,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06244681258165973017_c,4,10,2,4,1,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06244681258165973017_c,6,10,2,4,1,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06244681258165973017_c,7,10,1,4,1,UNDECIDED,C@1,1,C,P,-,-,26300,26679,8,0,4,0,0,4.05
2state2ap2acc_parity_06360534675873411890,1,20,3,4,1,UNDECIDED,C@0,0,P,-,-,-,15,27,0,0,0,0,0,0.00
2state2ap2acc_parity_06360534675873411890,3,20,3,4,1,UNDECIDED,C@0,0,P,-,-,-,15,27,0,0,0,0,0,0.00
2state2ap2acc_parity_06360534675873411890,5,20,3,4,1,UNDECIDED,C@0,0,P,-,-,-,15,27,0,0,0,0,0,0.00
2state2ap2acc_parity_06360534675873411890,6,20,3,4,1,UNDECIDED,C@0,0,P,-,-,-,15,27,0,0,0,0,0,0.00
2state2ap2acc_parity_06360534675873411890_c,1,20,3,4,1,UNDECIDED,C@0,0,P,-,-,-,15,27,0,0,0,0,0,0.00
2state2ap2acc_parity_06360534675873411890_c,3,20,3,4,1,UNDECIDED,C@0,0,P,-,-,-,15,27,0,0,0,0,0,0.00
2state2ap2acc_parity_06360534675873411890_c,5,20,3,4,1,UNDECIDED,C@0,0,P,-,-,-,15,27,0,0,0,0,0,0.00
2state2ap2acc_parity_06360534675873411890_c,6,20,3,4,1,UNDECIDED,C@0,0,P,-,-,-,15,27,0,0,0,0,0,0.00
2state2ap2acc_parity_06371523214819767226,1,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,24,34,0,0,0,0,0,0.01
2state2ap2acc_parity_06371523214819767226,2,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,24,34,0,0,0,0,0,0.01
2state2ap2acc_parity_06371523214819767226_c,1,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,24,34,0,0,0,0,0,0.01
2state2ap2acc_parity_06371523214819767226_c,2,25,4,4,1,UNDECIDED,C@0,0,P,-,-,-,24,34,0,0,0,0,0,0.01
2state1ap1acc_16928_c,4,9,2,2,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06404682670722589112,4,7,1,4,1,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06404682670722589112,6,7,1,4,1,UNDECIDED,C@0,0,P,-,-,-,15,15,0,0,0,0,0,0.00
2state2ap2acc_parity_06404682670722589112_c,4,7,1,4,1,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06404682670722589112_c,6,7,1,4,1,UNDECIDED,C@0,0,P,-,-,-,15,15,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543,2,29,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543,3,29,2,4,0,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543,4,29,4,4,0,UNDECIDED,C@0,0,P,-,-,-,22,19,0,0,0,0,0,0.01
2state2ap2acc_parity_06460898018072463543,5,29,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543,6,29,2,4,0,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543,7,29,4,4,0,UNDECIDED,C@0,0,P,-,-,-,22,19,0,0,0,0,0,0.01
2state2ap2acc_parity_06460898018072463543_c,2,29,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543_c,3,29,2,4,0,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543_c,4,29,4,4,0,UNDECIDED,C@0,0,P,-,-,-,22,19,0,0,0,0,0,0.01
2state2ap2acc_parity_06460898018072463543_c,5,29,2,4,0,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543_c,6,29,2,4,0,UNDECIDED,C@0,0,P,-,-,-,7,7,0,0,0,0,0,0.00
2state2ap2acc_parity_06460898018072463543_c,7,29,4,4,0,UNDECIDED,C@0,0,P,-,-,-,22,19,0,0,0,0,0,0.01
2state2ap2acc_parity_06670294794022650588,1,12,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06670294794022650588,4,12,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06670294794022650588,5,12,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,63,0,0,0,0,0,0.00
2state2ap2acc_parity_06670294794022650588,6,12,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,63,0,0,0,0,0,0.00
2state2ap2acc_parity_06670294794022650588_c,1,12,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06670294794022650588_c,4,12,2,4,1,UNDECIDED,C@0,0,P,-,-,-,3,3,0,0,0,0,0,0.00
2state2ap2acc_parity_06670294794022650588_c,5,12,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,63,0,0,0,0,0,0.00
2state2ap2acc_parity_06670294794022650588_c,6,12,2,4,1,UNDECIDED,C@0,0,P,-,-,-,42,63,0,0,0,0,0,0.00
2state2ap2acc_parity_06706656653999847593,1,15,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state2ap2acc_parity_06706656653999847593,4,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,490,1149,0,0,0,0,0,0.12
2state2ap2acc_parity_06706656653999847593,5,15,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
2state2ap2acc_parity_06706656653999847593,6,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,490,1149,0,0,0,0,0,0.13
2state2ap2acc_parity_06706656653999847593,7,15,3,4,1,UNDECIDED,C@0,0,P,-,-,-,490,1149,0,0,0,0,0,0.13
2state2ap2acc_parity_06706656653999847593_c,1,15,1,4,1,UNDECIDED,C@0,0,P,-,-,-,3,4,0,0,0,0,0,0.00
