id,k,R,frozen,has_anchors,terminal,pfxind,side,n_multi,n_acc
3state1ap0acc_078341,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078341_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078356,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078356_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078357,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078357_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078372,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078372_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078374,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078374_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078404,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078404_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078405,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078405_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078420,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078420_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078421,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078421_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078440,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078440_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078468,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078468_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078469,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078469_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078473,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078473_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078476,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078476_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078484,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078484_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078488,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078488_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078500,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078500_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078504,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078504_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078508,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078508_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078532,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078532_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078548,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078548_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078568,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078568_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078856,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078856_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078857,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078857_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078858,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078858_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078860,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078860_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078861,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078861_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078862,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078862_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078884,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078884_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078886,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078886_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078920,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078920_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078921,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078921_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078924,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078924_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078925,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078925_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078948,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078948_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078984,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_078984_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079364,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079364_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079365,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079365_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079380,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079380_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079381,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079381_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079400,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079400_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079428,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079428_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079429,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079429_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079444,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079444_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079445,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079445_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079492,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079492_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079528,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079528_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079876,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079876_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079877,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079877_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079878,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079878_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079880,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079880_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079881,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079881_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079882,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079882_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079884,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079884_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079886,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079886_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079892,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079892_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079893,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079893_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079896,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079896_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079908,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079908_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079910,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079910_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079940,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079940_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079944,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079944_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079946,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_079946_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080004,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080004_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080006,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080006_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080008,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080008_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080009,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080009_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080012,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080012_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080014,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080014_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080024,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080024_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080036,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080036_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080038,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080038_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080068,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080068_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080072,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080072_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080136,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080136_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080138,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080138_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080388,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080388_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080389,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080389_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080390,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080390_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080393,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080393_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080396,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080396_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080398,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080398_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080408,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080408_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080452,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080452_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080516,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080516_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080518,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080518_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080524,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080524_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080526,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080526_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080900,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080900_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080901,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080901_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080904,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080904_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080906,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080906_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080964,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_080964_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081028,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081028_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081032,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081032_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081412,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081412_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081413,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081413_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081476,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081476_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081540,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_081540_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086153,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086153_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086156,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086156_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086169,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086169_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086172,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086172_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086232,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086232_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086424,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086424_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086624,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086624_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086625,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086625_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086640,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086640_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086641,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_086641_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_087193,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_087193_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_087196,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_087196_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090184,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090184_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090186,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090186_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090188,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090188_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090190,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090190_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090212,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090212_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090214,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090214_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090220,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090220_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090312,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090312_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090440,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090440_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090444,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090444_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090446,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090446_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090468,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090468_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090470,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090470_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090476,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090476_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090625,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090625_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090628,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090628_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090629,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090629_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090640,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090640_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090644,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090644_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090689,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090689_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090690,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090690_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090692,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090692_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090693,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090693_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090704,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090704_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090708,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090708_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090720,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090720_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090722,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090722_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090728,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090728_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090730,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090730_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090756,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090756_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090768,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090768_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090784,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090784_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090788,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090788_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090792,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090792_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090796,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090796_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090848,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090848_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090856,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_090856_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091208,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091208_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091209,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091209_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091210,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091210_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091212,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091212_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091213,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091213_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091214,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091214_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091236,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091236_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091238,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091238_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091244,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091244_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091336,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091336_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091464,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091464_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091468,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091468_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091492,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091492_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091500,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091500_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091649,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091649_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091650,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091650_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091652,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091652_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091653,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091653_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091668,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091668_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091680,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091680_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091682,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091682_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091688,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091688_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091808,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091808_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091816,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_091816_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092164,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092164_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092166,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092166_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092168,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092168_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092169,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092169_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092170,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092170_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092172,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092172_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092174,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092174_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092184,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092184_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092232,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092232_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092234,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092234_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092296,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092296_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092297,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092297_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092300,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092300_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092302,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092302_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092312,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092312_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092360,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092360_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092424,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092424_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092426,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092426_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092676,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092678,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092678_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092680,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092680_c,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092681,0,1,1,1,1,0,none(<2cls),0,0
3state1ap0acc_092681_c,0,1,1,1,1,0,none(<2cls),0,0
