input,result,technique,build_s,formula,dag,temporals,tree,sharing,md5,validation,source
aut_33299.hoa,LTL,acc,1.198,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33299.hoa
aut_33300.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.209,a & GFa,4,2,5,1.2,096142f8aab2,TRUE,genaut/corpus/2state1ap1acc/aut_33300.hoa
aut_33303.hoa,LTL,acc,1.210,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33303.hoa
aut_33304.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.236,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33304.hoa
aut_33308.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.196,a & GFa,4,2,5,1.2,096142f8aab2,TRUE,genaut/corpus/2state1ap1acc/aut_33308.hoa
aut_33315.hoa,TIMEOUT,,16.015,,,,,,,,genaut/corpus/2state1ap1acc/aut_33315.hoa
aut_33316.hoa,LTL,buchi+daisy+daisystardet+deep_roundtrip+inv+scc2+strength2,1.822,a & X(a | F(a & Xa)) & (Ga | X(!a | XF(!a & XF(a & Xa)))) & ((a & X(a W G!a)) R …,37,8,100,2.7,5abd671fe8e5,TRUE,genaut/corpus/2state1ap1acc/aut_33316.hoa
aut_33319.hoa,LTL,acc,1.217,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33319.hoa
aut_33324.hoa,TIMEOUT,,16.007,,,,,,,,genaut/corpus/2state1ap1acc/aut_33324.hoa
aut_33328.hoa,LTL,buchi+deep_roundtrip+partscc,1.208,a & G(F!a & (a | Xa)),8,2,11,1.4,040b6f59e113,TRUE,genaut/corpus/2state1ap1acc/aut_33328.hoa
aut_33331.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.238,a & GF!a,5,2,6,1.2,9d3b3036c852,TRUE,genaut/corpus/2state1ap1acc/aut_33331.hoa
aut_33332.hoa,TIMEOUT,,16.006,,,,,,,,genaut/corpus/2state1ap1acc/aut_33332.hoa
aut_33335.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.219,a & GF!a,5,2,6,1.2,9d3b3036c852,TRUE,genaut/corpus/2state1ap1acc/aut_33335.hoa
aut_33336.hoa,LTL,buchi+deep_roundtrip+partscc,1.205,a & G(F!a & (a | Xa)),8,2,11,1.4,040b6f59e113,TRUE,genaut/corpus/2state1ap1acc/aut_33336.hoa
aut_33340.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.689,a & X(F!a & (a | XF(a & XF!a))) & G((a | X(a R (!a | X(a | XF(a & XF!a))))) & (!…,24,5,59,2.5,68b42ad9305b,TRUE,genaut/corpus/2state1ap1acc/aut_33340.hoa
aut_33344.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.254,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33344.hoa
aut_33346.hoa,LTL,partscc,0.074,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33346.hoa
aut_33347.hoa,LTL,acc,1.199,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33347.hoa
aut_33348.hoa,TIMEOUT,,15.059,,,,,,,,genaut/corpus/2state1ap1acc/aut_33348.hoa
aut_33351.hoa,LTL,acc,1.207,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33351.hoa
aut_33352.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.274,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33352.hoa
aut_33356.hoa,TIMEOUT,,15.173,,,,,,,,genaut/corpus/2state1ap1acc/aut_33356.hoa
aut_33376.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.233,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33376.hoa
aut_33379.hoa,LTL,acc,1.201,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33379.hoa
aut_33380.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.258,a & GFa,4,2,5,1.2,096142f8aab2,TRUE,genaut/corpus/2state1ap1acc/aut_33380.hoa
aut_33383.hoa,LTL,acc,1.218,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33383.hoa
aut_33384.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.257,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33384.hoa
aut_33388.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.231,a & GFa,4,2,5,1.2,096142f8aab2,TRUE,genaut/corpus/2state1ap1acc/aut_33388.hoa
aut_33392.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.246,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33392.hoa
aut_33395.hoa,LTL,acc,1.216,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33395.hoa
aut_33396.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.244,a & GFa,4,2,5,1.2,096142f8aab2,TRUE,genaut/corpus/2state1ap1acc/aut_33396.hoa
aut_33399.hoa,LTL,acc,1.204,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33399.hoa
aut_33400.hoa,LTL,buchi+daisy+daisy2+deep_roundtrip+partscc+strength2,1.245,a & G(a | Xa),5,1,7,1.4,160e89dc0907,TRUE,genaut/corpus/2state1ap1acc/aut_33400.hoa
aut_33404.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.244,a & GFa,4,2,5,1.2,096142f8aab2,TRUE,genaut/corpus/2state1ap1acc/aut_33404.hoa
aut_33408.hoa,LTL,daisy2,0.073,Ga,2,1,2,1.0,79182d6e45ae,TRUE,genaut/corpus/2state1ap1acc/aut_33408.hoa
aut_33411.hoa,TIMEOUT,,16.015,,,,,,,,genaut/corpus/2state1ap1acc/aut_33411.hoa
aut_33412.hoa,NOT_LTL,,1.186,,,,,,,,genaut/corpus/2state1ap1acc/aut_33412.hoa
aut_33415.hoa,LTL,acc,1.201,a,1,0,1,1.0,883cb92c9ed3,TRUE,genaut/corpus/2state1ap1acc/aut_33415.hoa
aut_33420.hoa,TIMEOUT,,15.007,,,,,,,,genaut/corpus/2state1ap1acc/aut_33420.hoa
aut_33472.hoa,LTL,buchi+deep_roundtrip+partscc,1.206,a & G(F!a & (a | Xa)),8,2,11,1.4,040b6f59e113,TRUE,genaut/corpus/2state1ap1acc/aut_33472.hoa
aut_33475.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.232,a & GF!a,5,2,6,1.2,9d3b3036c852,TRUE,genaut/corpus/2state1ap1acc/aut_33475.hoa
aut_33476.hoa,TIMEOUT,,16.010,,,,,,,,genaut/corpus/2state1ap1acc/aut_33476.hoa
aut_33479.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.221,a & GF!a,5,2,6,1.2,9d3b3036c852,TRUE,genaut/corpus/2state1ap1acc/aut_33479.hoa
aut_33480.hoa,LTL,buchi+deep_roundtrip+partscc,1.214,a & G(F!a & (a | Xa)),8,2,11,1.4,040b6f59e113,TRUE,genaut/corpus/2state1ap1acc/aut_33480.hoa
aut_33484.hoa,TIMEOUT,,16.010,,,,,,,,genaut/corpus/2state1ap1acc/aut_33484.hoa
aut_33538.hoa,LTL,daisy,0.073,a U (!a & XGa),6,2,8,1.3,3d683e3176ee,TRUE,genaut/corpus/2state1ap1acc/aut_33538.hoa
aut_33552.hoa,LTL,daisy2,0.074,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33552.hoa
aut_33554.hoa,NOT_LTL,,1.184,,,,,,,,genaut/corpus/2state1ap1acc/aut_33554.hoa
aut_33556.hoa,LTL,daisy2,0.073,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33556.hoa
aut_33558.hoa,LTL,buchi,1.195,F!a,3,1,3,1.0,75afdba9c5b1,TRUE,genaut/corpus/2state1ap1acc/aut_33558.hoa
aut_33560.hoa,LTL,daisy2,0.071,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33560.hoa
aut_33564.hoa,LTL,daisy2,0.075,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33564.hoa
aut_33568.hoa,LTL,daisy2,0.079,G(F(!a & Xa) & (a | Xa)),8,2,12,1.5,786af4acf5b6,TRUE,genaut/corpus/2state1ap1acc/aut_33568.hoa
aut_33570.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,3.860,a U (!a & X(a & G(a | Xa))),9,2,13,1.4,bee79af8e6bd,TRUE,genaut/corpus/2state1ap1acc/aut_33570.hoa
aut_33572.hoa,LTL,daisy2,0.073,G(Fa & F!a),6,3,7,1.2,886a8dc6ca2f,TRUE,genaut/corpus/2state1ap1acc/aut_33572.hoa
aut_33574.hoa,LTL,buchi+daisy+deep_roundtrip+inv+partscc+scc2+strength2,1.283,F!a & (((!a R (a | XF(a & XF!a))) & G(!a | X(!a R (a | XF(a & XF!a))))) | F(!a &…,19,7,44,2.3,fccab5938c3b,TRUE,genaut/corpus/2state1ap1acc/aut_33574.hoa
aut_33576.hoa,LTL,daisy2,0.077,G(F(!a & Xa) & (a | Xa)),8,2,12,1.5,786af4acf5b6,TRUE,genaut/corpus/2state1ap1acc/aut_33576.hoa
aut_33580.hoa,LTL,daisy2,0.074,G(Fa & F!a),6,3,7,1.2,886a8dc6ca2f,TRUE,genaut/corpus/2state1ap1acc/aut_33580.hoa
aut_33584.hoa,NOT_LTL,,1.244,,,,,,,,genaut/corpus/2state1ap1acc/aut_33584.hoa
aut_33586.hoa,NOT_LTL,,1.215,,,,,,,,genaut/corpus/2state1ap1acc/aut_33586.hoa
aut_33587.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,10.572,(a U (!a & X!a)) & (a W (!a & X(a | X(!a | X(a U (!a & X!a)))))) & ((a W (!a & X…,49,11,156,3.2,4318aaa7efd7,TRUE,genaut/corpus/2state1ap1acc/aut_33587.hoa
aut_33590.hoa,LTL,buchi,1.187,F!a,3,1,3,1.0,75afdba9c5b1,TRUE,genaut/corpus/2state1ap1acc/aut_33590.hoa
aut_33596.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,10.379,(a U (!a & X!a)) & (a W (!a & X(a | X(!a | X(a U (!a & X!a)))))) & ((a W (!a & X…,49,11,156,3.2,4318aaa7efd7,TRUE,genaut/corpus/2state1ap1acc/aut_33596.hoa
aut_33600.hoa,LTL,daisy2,0.071,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33600.hoa
aut_33602.hoa,NOT_LTL,,1.179,,,,,,,,genaut/corpus/2state1ap1acc/aut_33602.hoa
aut_33604.hoa,LTL,daisy2,0.074,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33604.hoa
aut_33606.hoa,LTL,buchi,1.190,F!a,3,1,3,1.0,75afdba9c5b1,TRUE,genaut/corpus/2state1ap1acc/aut_33606.hoa
aut_33608.hoa,LTL,daisy2,0.072,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33608.hoa
aut_33612.hoa,LTL,daisy2,0.072,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33612.hoa
aut_33632.hoa,LTL,daisy2,0.070,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33632.hoa
aut_33634.hoa,NOT_LTL,,1.185,,,,,,,,genaut/corpus/2state1ap1acc/aut_33634.hoa
aut_33636.hoa,LTL,daisy2,0.073,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33636.hoa
aut_33638.hoa,LTL,buchi,1.221,F!a,3,1,3,1.0,75afdba9c5b1,TRUE,genaut/corpus/2state1ap1acc/aut_33638.hoa
aut_33640.hoa,LTL,daisy2,0.079,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33640.hoa
aut_33644.hoa,LTL,daisy2,0.082,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33644.hoa
aut_33650.hoa,NOT_LTL,,1.189,,,,,,,,genaut/corpus/2state1ap1acc/aut_33650.hoa
aut_33654.hoa,LTL,buchi,1.212,F!a,3,1,3,1.0,75afdba9c5b1,TRUE,genaut/corpus/2state1ap1acc/aut_33654.hoa
aut_33664.hoa,LTL,daisy2,0.080,G(F(!a & Xa) & (a | Xa)),8,2,12,1.5,786af4acf5b6,TRUE,genaut/corpus/2state1ap1acc/aut_33664.hoa
aut_33666.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,4.058,a U (!a & X(a & G(a | Xa))),9,2,13,1.4,bee79af8e6bd,TRUE,genaut/corpus/2state1ap1acc/aut_33666.hoa
aut_33668.hoa,LTL,daisy2,0.080,G(Fa & F!a),6,3,7,1.2,886a8dc6ca2f,TRUE,genaut/corpus/2state1ap1acc/aut_33668.hoa
aut_33670.hoa,TIMEOUT,,16.008,,,,,,,,genaut/corpus/2state1ap1acc/aut_33670.hoa
aut_33728.hoa,NOT_LTL,,1.214,,,,,,,,genaut/corpus/2state1ap1acc/aut_33728.hoa
aut_33730.hoa,NOT_LTL,,1.204,,,,,,,,genaut/corpus/2state1ap1acc/aut_33730.hoa
aut_33731.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,10.821,(a U (!a & X!a)) & (a W (!a & X(a | X(!a | X(a U (!a & X!a)))))) & ((a W (!a & X…,49,11,156,3.2,4318aaa7efd7,TRUE,genaut/corpus/2state1ap1acc/aut_33731.hoa
aut_33732.hoa,LTL,daisy2,0.076,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33732.hoa
aut_33734.hoa,LTL,buchi,1.215,F!a,3,1,3,1.0,75afdba9c5b1,TRUE,genaut/corpus/2state1ap1acc/aut_33734.hoa
aut_33736.hoa,LTL,daisy2,0.075,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33736.hoa
aut_33740.hoa,TIMEOUT,,16.006,,,,,,,,genaut/corpus/2state1ap1acc/aut_33740.hoa
aut_33816.hoa,LTL,daisy2,0.072,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33816.hoa
aut_33820.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33820.hoa
aut_33832.hoa,LTL,daisy2,0.072,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_33832.hoa
aut_33836.hoa,LTL,daisy2,0.072,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33836.hoa
aut_33848.hoa,LTL,daisy2,0.073,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33848.hoa
aut_33852.hoa,TIMEOUT,,15.006,,,,,,,,genaut/corpus/2state1ap1acc/aut_33852.hoa
aut_33858.hoa,TIMEOUT,,16.005,,,,,,,,genaut/corpus/2state1ap1acc/aut_33858.hoa
aut_33859.hoa,NOT_LTL,,1.203,,,,,,,,genaut/corpus/2state1ap1acc/aut_33859.hoa
aut_33888.hoa,LTL,daisy2,0.075,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33888.hoa
aut_33890.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+scc3+strength2,6.331,XFa & (!a | X(!a | X(a W (!a & XFa)))) & (a | X(!a | X(a W (!a & XFa)))) & G((a …,33,10,89,2.7,a9382811bba4,TRUE,genaut/corpus/2state1ap1acc/aut_33890.hoa
aut_33891.hoa,LTL,acc,1.196,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33891.hoa
aut_33896.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33896.hoa
aut_33900.hoa,LTL,daisy2,0.074,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_33900.hoa
aut_33904.hoa,NOT_LTL,,1.198,,,,,,,,genaut/corpus/2state1ap1acc/aut_33904.hoa
aut_33906.hoa,LTL,acc,1.208,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_33906.hoa
aut_33907.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.319,(a & GF!a) | (!a & X((!a & GF!a) | F((!a & X(!a & GF!a)) | (a & X(a & GF!a))))),16,3,41,2.6,8b2e757e2461,TRUE,genaut/corpus/2state1ap1acc/aut_33907.hoa
aut_33912.hoa,LTL,daisy2,0.076,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_33912.hoa
aut_33916.hoa,TIMEOUT,,15.025,,,,,,,,genaut/corpus/2state1ap1acc/aut_33916.hoa
aut_33922.hoa,TIMEOUT,,16.010,,,,,,,,genaut/corpus/2state1ap1acc/aut_33922.hoa
aut_33923.hoa,TIMEOUT,,16.010,,,,,,,,genaut/corpus/2state1ap1acc/aut_33923.hoa
aut_33986.hoa,TIMEOUT,,15.175,,,,,,,,genaut/corpus/2state1ap1acc/aut_33986.hoa
aut_33987.hoa,NOT_LTL,,1.259,,,,,,,,genaut/corpus/2state1ap1acc/aut_33987.hoa
aut_34320.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34320.hoa
aut_34322.hoa,LTL,acc,1.194,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34322.hoa
aut_34323.hoa,LTL,acc,1.219,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34323.hoa
aut_34324.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34324.hoa
aut_34327.hoa,LTL,acc,1.204,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34327.hoa
aut_34328.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34328.hoa
aut_34332.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34332.hoa
aut_34336.hoa,LTL,daisy2,0.077,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_34336.hoa
aut_34338.hoa,LTL,buchi+daisy2+deep_roundtrip,1.244,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_34338.hoa
aut_34339.hoa,LTL,acc,1.199,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34339.hoa
aut_34343.hoa,LTL,acc,1.204,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34343.hoa
aut_34344.hoa,LTL,daisy2,0.080,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_34344.hoa
aut_34352.hoa,NOT_LTL,,1.209,,,,,,,,genaut/corpus/2state1ap1acc/aut_34352.hoa
aut_34354.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34354.hoa
aut_34355.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.456,X(a | XF!a) & ((!a & Xa) | G((a | X(XGa | (!a W (a & XF(!a & XF!a))))) & (!a | X…,40,9,85,2.1,95d89ef0217b,TRUE,genaut/corpus/2state1ap1acc/aut_34355.hoa
aut_34356.hoa,LTL,daisy2,0.073,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34356.hoa
aut_34359.hoa,LTL,buchi+daisy+deep_roundtrip+inv+strength2,1.204,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34359.hoa
aut_34360.hoa,LTL,daisy2,0.075,GF!a,4,2,4,1.0,66942b887c5f,TRUE,genaut/corpus/2state1ap1acc/aut_34360.hoa
aut_34364.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+strength2,1.521,((!a & X!a) | (a & XF!a)) & (a | X(a | XF!a)) & (!a | X(a | XF!a)) & (!a | Ga | …,52,12,156,3.0,f105901ad33c,TRUE,genaut/corpus/2state1ap1acc/aut_34364.hoa
aut_34368.hoa,NOT_LTL,,1.189,,,,,,,,genaut/corpus/2state1ap1acc/aut_34368.hoa
aut_34371.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.352,a | F((a & Xa) | (!a & X!a)),9,1,14,1.6,2d98d0a2e02f,TRUE,genaut/corpus/2state1ap1acc/aut_34371.hoa
aut_34372.hoa,LTL,daisy2,0.079,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_34372.hoa
aut_34375.hoa,LTL,acc,1.246,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34375.hoa
aut_34376.hoa,LTL,daisy2,0.071,GFa,3,2,3,1.0,0cdf120f1aa3,TRUE,genaut/corpus/2state1ap1acc/aut_34376.hoa
aut_34380.hoa,TIMEOUT,,15.025,,,,,,,,genaut/corpus/2state1ap1acc/aut_34380.hoa
aut_34403.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34403.hoa
aut_34407.hoa,LTL,acc,1.195,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34407.hoa
aut_34416.hoa,NOT_LTL,,1.186,,,,,,,,genaut/corpus/2state1ap1acc/aut_34416.hoa
aut_34418.hoa,LTL,acc,1.227,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34418.hoa
aut_34419.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.365,a | F((a & Xa) | (!a & X!a)),9,1,14,1.6,2d98d0a2e02f,TRUE,genaut/corpus/2state1ap1acc/aut_34419.hoa
aut_34420.hoa,LTL,daisy2,0.074,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34420.hoa
aut_34423.hoa,LTL,acc,1.223,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34423.hoa
aut_34424.hoa,LTL,daisy2,0.076,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34424.hoa
aut_34428.hoa,LTL,buchi+daisy+daisy2+daisystardet+deep_roundtrip+inv+partscc+strength2,1.375,a | F((a & Xa) | (!a & X!a)),9,1,14,1.6,2d98d0a2e02f,TRUE,genaut/corpus/2state1ap1acc/aut_34428.hoa
aut_34432.hoa,NOT_LTL,,1.213,,,,,,,,genaut/corpus/2state1ap1acc/aut_34432.hoa
aut_34434.hoa,LTL,buchi+daisy+daisystardet+deep_roundtrip+inv+scc2+strength2,2.629,(a | ((a | Xa) U (a & Xa))) & (!a | X(a | ((a | Xa) U (a & Xa)))) & (!a | Ga | X…,44,7,189,4.3,43f3b0d9218b,TRUE,genaut/corpus/2state1ap1acc/aut_34434.hoa
aut_34435.hoa,NOT_LTL,,1.208,,,,,,,,genaut/corpus/2state1ap1acc/aut_34435.hoa
aut_34436.hoa,NOT_LTL,,1.248,,,,,,,,genaut/corpus/2state1ap1acc/aut_34436.hoa
aut_34439.hoa,LTL,acc,1.196,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34439.hoa
aut_34496.hoa,NOT_LTL,,1.214,,,,,,,,genaut/corpus/2state1ap1acc/aut_34496.hoa
aut_34499.hoa,LTL,buchi+daisy+deep_roundtrip+inv+scc2+strength2,1.886,(!a | X(a | XXF!a)) & (a | X(a | X(a | XXF!a))) & ((a & XF!a) | (!a & X(!a & XF!…,36,4,166,4.6,13f95d11fe8a,TRUE,genaut/corpus/2state1ap1acc/aut_34499.hoa
aut_34500.hoa,LTL,daisy2,0.076,G(F!a & Fa),6,3,7,1.2,8ad927f0d306,TRUE,genaut/corpus/2state1ap1acc/aut_34500.hoa
aut_34503.hoa,LTL,buchi+daisy+daisy2+daisystar+daisystardet+deep_roundtrip+inv+scc2+scc3+strength2,5.106,((a & XF!a) | (!a & XF(!a & XF!a))) & X(a | X(a | G!a | XF(a & XF!a))) & (a | XG…,46,11,159,3.5,7176e8a856e9,TRUE,genaut/corpus/2state1ap1acc/aut_34503.hoa
aut_34504.hoa,NOT_LTL,,1.202,,,,,,,,genaut/corpus/2state1ap1acc/aut_34504.hoa
aut_34508.hoa,TIMEOUT,,16.010,,,,,,,,genaut/corpus/2state1ap1acc/aut_34508.hoa
aut_34576.hoa,LTL,daisy2,0.075,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34576.hoa
aut_34578.hoa,LTL,acc,1.364,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34578.hoa
aut_34579.hoa,LTL,acc,1.254,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34579.hoa
aut_34580.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34580.hoa
aut_34582.hoa,LTL,acc,1.205,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34582.hoa
aut_34584.hoa,LTL,daisy2,0.069,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34584.hoa
aut_34588.hoa,LTL,daisy2,0.073,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34588.hoa
aut_34592.hoa,LTL,daisy2,0.075,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_34592.hoa
aut_34594.hoa,LTL,buchi+daisy2+deep_roundtrip,1.244,G(a | Xa),4,1,5,1.2,6086f200fd72,TRUE,genaut/corpus/2state1ap1acc/aut_34594.hoa
aut_34595.hoa,LTL,acc,1.215,1,1,0,1,1.0,e20f564d992f,TRUE,genaut/corpus/2state1ap1acc/aut_34595.hoa
